Date,AOS,BP,CELG,EVR,FB,GOOGL,HSBC,INTC,JNJ,LMT,LPX,LRCX,MASI,MRK,MSFT,RTN,SPY,T,THO
2017-09-05,55.540001,34.950001,139.350006,72.050003,170.720001,941.47998,47.66,35.02,129.899994,302.200012,25.639999,164.100006,85.32,63.619999,73.610001,183.080002,246.059998,37.09,110.739998
2017-09-06,55.529999,35.32,140.160004,71.650002,172.089996,942.02002,47.580002,35.759998,130.669998,301.450012,26.469999,165.009995,86.190002,64.0,73.400002,180.25,246.899994,36.57,111.110001
2017-09-07,55.880001,35.5,141.759995,70.349998,173.210007,949.890015,47.459999,35.540001,132.190002,302.350006,27.34,168.589996,86.059998,64.32,74.339996,181.300003,246.869995,35.599998,109.470001
2017-09-08,56.52,35.32,140.5,70.349998,170.949997,941.409973,47.860001,35.189999,130.979996,302.899994,27.370001,165.75,86.139999,64.269997,73.980003,181.690002,246.580002,35.59,109.699997
2017-09-11,57.529999,35.560001,140.919998,71.550003,173.509995,943.289978,48.470001,35.77,133.210007,304.480011,26.719999,169.960007,86.860001,65.129997,74.760002,182.720001,249.210007,35.740002,109.830002
2017-09-12,58.169998,35.75,142.070007,72.400002,172.960007,946.650024,48.799999,36.09,132.630005,303.730011,27.059999,171.669998,87.199997,65.459999,74.68,182.5,250.050003,36.259998,110.75
2017-09-13,57.950001,35.990002,141.259995,72.400002,173.050003,950.440002,48.34,36.330002,132.449997,300.200012,26.700001,171.520004,85.559998,65.449997,75.209999,180.490005,250.169998,36.549999,112.620003
2017-09-14,58.130001,36.330002,140.610001,72.699997,170.960007,940.130005,48.25,36.48,134.179993,301.339996,26.790001,172.580002,85.360001,66.120003,74.769997,181.339996,250.089996,36.32,112.839996
2017-09-15,58.220001,36.580002,142.039993,73.75,171.639999,935.289978,48.189999,37.0,134.449997,302.299988,26.860001,172.990005,85.580002,66.160004,75.309998,182.5,249.190002,37.099998,113.139999
2017-09-18,58.279999,36.650002,142.839996,76.050003,170.009995,929.75,48.66,37.0,135.380005,303.799988,27.209999,177.309998,85.639999,65.989998,75.160004,183.309998,249.720001,37.419998,113.980003
2017-09-19,58.259998,36.959999,142.619995,76.349998,171.240097,932.849915,49.099899,37.139999,135.130005,307.089996,27.215,176.710007,85.010002,65.730003,75.480003,184.276596,249.699997,38.105202,113.449997
