,AGN,AXP,VSAT,AXS,EGN,JWN,PAG,TAP,BC,UAL,LYB,KHC,WTM,LPX,PEP,GPC,HRL,GE,T,HAS,LVLT,GPS,MAS,VIA,VRSK,SNA,XRAY,LAZ,JNJ,APD,CXO,AES,BEN,KSS,FLS,SKX,AMAT,COLM,SWKS,CRI,HD,ARNC,LLY,NWS,RTN,AMD,PCLN,NWL,FSLR,PM,GRMN,S,QCOM,FTI,NFX,MD,AVT,MO,MDLZ,UHS,MS,JLL,NUAN,ETR,KMB,MUR,HAIN,AMGN,KMI,GWW,OTEX,GWR,LUK,WPX,SEE,SLB,WHR,LNG,CASY,MDT,UNP,F,CA,WAB,SJM,FCNCA,ADM,TRIP,ALKS,LEG,LMT,VMC,MMM,CMCSA,LOW,CVX,AAL,CVS,CAH,BAC,PDCO,DISH,DIS,TGT,TWTR,CL,SON,CELG,RPM,HOG,INTC,M,MLM,Y,XOM,STX,HPE,NKE,CSCO,HHC
CVX,-6.87000326821e-06,1.75439081887e-05,1.38019261681e-05,1.57086256116e-05,9.66650466341e-05,3.25760191858e-05,2.69771223946e-05,1.4284824603e-05,2.84668921661e-05,4.75986245122e-06,4.75381129053e-05,-1.63857114244e-06,5.75631287193e-06,2.63396986071e-05,3.65613938359e-06,1.90948986873e-05,1.38783575885e-05,3.4939897723e-05,2.38721798043e-05,6.58614377358e-06,1.91615408618e-05,5.58625557347e-05,8.80378492511e-06,-6.2589302275e-06,-2.46940291353e-06,2.48861149555e-05,1.95267840063e-06,2.08134179005e-05,8.4598181574e-06,2.4408829147e-05,7.9102361861e-05,2.8102632247e-05,1.85756136892e-05,5.03462881795e-05,4.24824505634e-05,2.26250005716e-05,-1.4554691348e-06,2.50741894218e-05,4.83095315576e-06,2.56989263638e-05,1.13583327542e-05,2.62304657421e-05,6.79391555696e-06,3.35828343996e-05,8.52269571295e-07,1.08722195042e-05,-1.36405374665e-05,1.07249680025e-05,5.22277364319e-05,4.91541742997e-06,1.12550831643e-05,1.28092179809e-06,1.72522408318e-05,6.6406481709e-05,0.000120127082894,-7.22160337071e-06,2.63123734388e-05,-5.72592791643e-08,1.0257929396e-05,9.06261501922e-06,3.96035112036e-05,1.28477269125e-05,1.54639275054e-05,5.4620096296e-06,-4.09386244625e-06,0.000118794092979,-8.12684213426e-07,6.24089789548e-06,5.01055805409e-05,3.81674312099e-05,1.88423902264e-05,3.91058010931e-05,3.57865783381e-05,0.00014368909831,1.2510853583e-05,5.58341004557e-05,-2.85337153051e-06,5.84159518692e-05,2.19629865982e-06,1.66861330107e-06,2.55141847518e-05,3.06401223502e-05,-1.47222177845e-05,1.27973779985e-05,-3.36091386723e-06,3.1160804763e-05,3.24883859586e-05,2.52984020341e-05,1.13537650251e-05,2.99197065495e-06,1.34720322681e-06,9.45997851922e-06,5.08437555433e-06,9.53385107272e-06,1.90440501992e-05,8.16499811644e-05,2.03922364696e-05,1.05790607724e-05,1.52393763247e-05,4.0108125697e-05,3.52102296389e-06,1.30351002353e-05,8.58157989234e-06,1.98223461853e-05,-2.07593249188e-05,-5.4960950635e-06,2.19772624109e-05,-2.00954971142e-06,1.44493967776e-05,2.2851507752e-05,1.34112269196e-05,3.57104389249e-05,1.06450689596e-05,1.92030253974e-05,4.26296207183e-05,1.25912057745e-05,1.75791862914e-05,-2.8663714229e-06,1.22792392829e-05,1.43347853467e-05
AAL,1.08693612087e-05,6.20905809569e-05,7.13228922824e-05,8.73905405871e-05,3.61992630795e-05,0.000116650348248,8.75570085437e-05,1.8522249549e-05,0.000133467607044,0.000259709943927,6.94691466377e-05,2.02657073633e-05,1.86489067978e-05,5.1728740981e-05,1.68519388669e-05,4.15067541391e-05,1.70744108418e-05,4.68148389474e-05,2.98917776419e-05,8.90357328193e-05,3.98605172392e-05,9.41713598244e-05,6.40789290085e-05,-6.07173251651e-07,3.63892242952e-05,5.66737396841e-05,4.41316081092e-05,8.73490602961e-05,1.55860743989e-05,6.43057423108e-05,1.90647114258e-05,2.47234107977e-05,7.39099463538e-05,0.000101429564942,7.36312368948e-05,9.70571014314e-05,7.75376986112e-05,8.45003459728e-05,7.51472369992e-05,6.40234136766e-05,3.99656560254e-05,8.53748863792e-05,2.07419543159e-05,6.7921961997e-05,2.1697119658e-05,4.60761599813e-05,5.10264765016e-05,7.23724943272e-05,7.28149907987e-05,3.24340184691e-05,3.65216273473e-05,7.71389243918e-05,5.04725656291e-05,3.26643544822e-05,3.23815049544e-07,5.36065862625e-05,0.000104542634528,2.27567096354e-05,2.97870886566e-05,6.8101894332e-05,8.72343437981e-05,6.65743748937e-05,8.23266195117e-05,3.42884644891e-06,-4.08688629323e-06,2.31238185233e-05,5.15122376537e-05,6.34589258039e-05,5.02250138681e-05,4.44918147608e-05,5.08318163631e-05,7.7073716756e-05,6.92043089856e-05,6.642091891e-06,4.03408165021e-05,2.32341774881e-05,7.50528061052e-05,2.77537856622e-05,2.57342870816e-05,2.4306150043e-05,5.49174425388e-05,4.56127868173e-05,5.09408593054e-05,5.42899370998e-05,5.29016951744e-06,8.84805427116e-05,1.75797703475e-05,-3.405025085e-06,6.51166554079e-05,8.38933440251e-05,3.06674920251e-05,3.92050813923e-05,3.77650664764e-05,3.01447594981e-05,5.16132348356e-05,2.03922364696e-05,0.000348125710788,1.34009767614e-05,5.85776483883e-05,9.44704682856e-05,5.31907686001e-05,4.06535484521e-05,2.09907519765e-05,3.07728100149e-05,5.82656864991e-05,-2.68705529794e-06,6.23949642136e-05,4.82680882091e-05,5.88455579818e-05,5.40976362071e-05,5.93634963682e-05,0.000102422637854,5.44127765079e-05,4.59774338497e-05,5.97329053396e-06,0.00011520842908,4.4903590965e-05,6.32338894415e-05,5.50065197262e-05,4.09959325215e-05
CVS,2.88486457767e-05,2.44580990163e-05,1.96243863697e-05,1.02676078837e-05,2.99663712611e-05,5.19403936701e-05,6.33488201396e-05,8.15933649052e-06,3.75365209002e-05,5.51580238874e-06,2.87999593557e-05,2.50831398689e-05,1.56877427929e-05,3.09099222964e-05,1.1080073401e-05,3.12439889511e-05,4.2304041781e-05,2.14240375859e-05,1.22462605332e-05,2.06130963738e-06,2.29512891613e-05,7.38518350303e-05,2.71729417276e-05,9.20914780519e-06,1.67185184066e-05,3.40143959035e-05,1.57685717148e-05,1.22702506804e-05,6.23299266381e-06,1.30916832949e-05,2.64160986808e-05,2.53498423361e-07,2.62368397096e-05,3.32680344671e-05,2.66468067559e-05,3.24687012227e-05,1.02684239694e-05,3.75930143964e-05,2.02737760906e-05,2.28183262314e-05,2.46102835873e-05,5.20399763461e-06,1.14479354882e-06,2.63300845166e-05,9.7183916832e-06,4.03679977184e-05,5.20073070834e-06,3.1205006691e-05,2.30056183027e-05,3.01890421021e-06,2.64021774109e-05,3.00576305209e-05,1.10246239014e-05,1.43903170826e-05,3.17601589297e-05,-2.57175491519e-05,1.94514961225e-05,2.78043536869e-06,2.88145007538e-05,2.88629990416e-07,3.57914950422e-05,3.35163222441e-05,2.18804839951e-05,-7.29437699904e-06,2.63125201143e-05,2.02704985083e-05,4.98876720298e-05,3.2444366415e-05,8.96376770452e-06,3.1070819159e-05,1.33735657468e-05,2.90568754086e-05,2.00015550665e-05,2.69601126279e-05,5.48409178037e-06,1.53834600184e-05,2.66872389898e-05,-9.32429976052e-06,3.17129232771e-05,1.51526531176e-05,2.41965457837e-05,4.87239218346e-05,1.76812191924e-05,8.81259160374e-06,4.73270630469e-05,3.40095998358e-05,5.10695460124e-05,4.02999445479e-06,3.36161479899e-05,1.49428487085e-05,5.39896951352e-07,5.57092676796e-06,4.17043252193e-06,1.87088595589e-05,3.26005333929e-05,1.05790607724e-05,1.34009767614e-05,0.000120897622683,2.78474884716e-05,4.49852232054e-05,3.4356665413e-05,2.02776280984e-05,1.50451087282e-05,5.56461091018e-05,-1.04909666881e-07,3.59164784927e-06,1.68510222187e-05,2.35745145298e-05,2.07279167944e-05,1.67640540816e-05,1.27576834159e-05,3.91662273618e-05,1.49942228684e-05,1.56178791532e-05,9.30656372244e-06,-1.86487496793e-06,-3.35111403871e-06,3.87044007865e-05,1.94397520528e-05,4.54322425578e-07
CAH,4.83769852781e-05,2.81844526124e-05,4.14763892275e-05,2.68633684747e-05,5.41233688665e-05,7.15220978774e-05,4.43427294602e-05,-1.29107036581e-05,4.67232843008e-05,7.53847095881e-05,3.2831863375e-05,-6.80111052782e-07,1.53815147403e-06,3.1979064073e-05,-1.94453380511e-06,1.86347318908e-05,1.03156020682e-05,6.39048293911e-06,1.06731613492e-05,2.42987196983e-05,2.1365369435e-05,6.14160749702e-05,2.89183171622e-05,3.54095513897e-05,3.63970034696e-05,2.32997872734e-05,4.98831114898e-05,4.16299263198e-05,3.82626186243e-05,2.61263829173e-05,4.73381894854e-05,9.17936871083e-06,3.21884893223e-05,6.56660347941e-05,2.51716156743e-05,7.36215608295e-05,4.33709657736e-05,6.24317369861e-05,3.4171903186e-05,3.1027551508e-05,5.99810059781e-06,5.70048767244e-05,3.47179056265e-05,4.45191479944e-05,9.84348169248e-06,2.84863703655e-05,3.84859849375e-05,1.94401873416e-05,7.41854977457e-05,6.54548574513e-06,-4.65094715262e-06,4.20590701257e-05,2.5812106971e-05,1.53669454705e-05,4.53295393207e-05,3.97910858007e-05,2.38505252753e-05,-5.2395453399e-06,1.78512173964e-06,5.81729419048e-05,2.41142413296e-05,3.00662345023e-05,4.47951180663e-05,6.8528907214e-06,-6.68189976362e-06,3.30255489426e-05,-5.53684432316e-07,4.29900524993e-05,2.37072175289e-05,0.000101829069783,2.72458713077e-05,2.9955244963e-05,1.68859622236e-05,5.15298085549e-05,7.53998129458e-06,6.28736175191e-06,3.24627421359e-05,1.39732782007e-05,2.24471132243e-05,1.76843989658e-05,1.79323715686e-05,2.55303876041e-05,4.04459431442e-05,1.3135160862e-05,-4.62251890157e-06,3.21335448701e-05,3.58313274443e-06,2.40237046694e-05,6.00314574036e-05,2.12192615844e-05,1.36995714827e-05,2.51437007183e-05,3.64074567149e-06,1.11468923648e-05,1.0835899185e-05,1.52393763247e-05,5.85776483883e-05,2.78474884716e-05,0.000216382583843,3.03762042014e-05,7.70054205149e-05,5.63533585934e-05,2.20276323265e-05,2.34564456872e-05,5.23837712157e-05,-7.03121819952e-06,1.69936791077e-05,5.86336195005e-05,1.82866190014e-05,7.03075010095e-05,7.94435033607e-06,7.45584887485e-05,3.3094958378e-05,1.88402165221e-05,4.06847489762e-06,1.86397511445e-05,2.53382853251e-05,1.88823112498e-05,2.25469679684e-05,1.89496427044e-05
BAC,1.22854180543e-06,6.73932542189e-05,5.79090311225e-05,8.21858279538e-05,7.02710954075e-05,7.32387469382e-05,9.385469454e-05,8.29223021429e-06,8.97667308964e-05,7.78429246377e-05,6.86405192444e-05,-1.55447434066e-07,1.02027914463e-05,5.22115058517e-05,-5.0568793832e-06,2.08456059905e-05,1.4851748123e-05,4.4098866284e-05,2.8898052861e-05,4.51551578602e-05,3.33145386899e-05,9.02471750682e-05,4.73781996029e-05,-2.1322956145e-05,1.78616008485e-05,5.49240512103e-05,2.72704424228e-05,9.45877136643e-05,3.77954388947e-06,4.47385347931e-05,6.52308389956e-05,-4.67949779003e-06,8.51602107638e-05,7.76493911935e-05,7.94081710559e-05,7.12165944683e-05,7.11827076925e-05,5.66017612057e-05,6.58268407298e-05,4.55284881983e-05,2.35900106388e-05,9.24171191218e-05,1.11888530491e-05,4.97813859231e-05,2.29767794428e-05,9.38644074317e-05,4.10813481064e-05,3.97721680328e-05,6.5680155486e-05,2.02421985086e-06,5.14427572032e-05,8.16644440421e-05,5.09205923392e-05,2.18029886457e-05,0.000102285016232,3.86462749813e-05,7.80559129418e-05,5.14923281703e-06,1.17647105824e-05,4.69981691459e-05,0.000159784025063,6.95041589823e-05,6.40095792455e-05,-2.90472707711e-05,2.12393764299e-06,8.71641151559e-05,1.76634574912e-05,5.30064611012e-05,3.68169541347e-05,6.11859022887e-05,4.47738297734e-05,8.30494951342e-05,0.000104838813711,9.11434912121e-05,3.83125290233e-05,2.08089606026e-05,4.22502866291e-05,4.09674925743e-05,1.01858320988e-05,2.19633995103e-05,5.33411783656e-05,6.53138613086e-05,1.84939112136e-05,3.67680314018e-05,3.0431847323e-06,0.000145772446885,3.85164184142e-05,5.51512612165e-05,4.92894708473e-05,5.54472023829e-05,2.21193125188e-05,6.20203108282e-05,8.50111465291e-06,3.77208253568e-05,4.59372111698e-05,4.0108125697e-05,9.44704682856e-05,4.49852232054e-05,3.03762042014e-05,0.000189272747585,3.31121369077e-05,3.18315172233e-05,2.48766489831e-05,3.63393859352e-05,4.58518672071e-05,-2.54182857639e-05,5.12279761422e-05,4.42647129033e-05,5.76045622419e-05,4.60006265931e-05,3.90800034083e-05,8.74538797386e-05,5.92636277854e-05,6.31758122336e-05,2.70686530792e-05,2.53551009648e-05,5.25834616758e-05,3.36799479903e-05,3.67117490756e-05,1.76226034513e-05
PDCO,5.84073238714e-05,3.2675440599e-05,5.54866234778e-05,5.12786428282e-05,2.94198878562e-05,4.5704840728e-05,6.08259047214e-05,2.24483896606e-05,6.54314627241e-05,4.85236616928e-05,4.05016441684e-05,1.53749176276e-05,1.97620492199e-05,6.04357468472e-05,1.17788594725e-05,5.7222878357e-05,9.98262529574e-06,2.12598160667e-05,2.06173976915e-05,2.73094043062e-05,3.64438995294e-05,8.21749010187e-05,4.46011746678e-05,1.71953770685e-05,4.00801522696e-05,4.9345616843e-05,7.64858329856e-05,4.51963632913e-05,2.13567425759e-05,2.34665756447e-05,1.90767597296e-05,1.96584549043e-05,5.2977446741e-05,8.76228385969e-05,5.10308967711e-05,5.39609336804e-05,3.87357429506e-05,5.72201084236e-05,3.52048640814e-05,6.14414560462e-05,3.03776740205e-05,4.11070405079e-05,2.47845710022e-05,5.84639786633e-05,2.00985031006e-05,2.18434469045e-05,4.14370065551e-05,5.44275761751e-06,2.80139609796e-05,1.97375539113e-05,4.46779141115e-05,3.88127733609e-05,3.9524319517e-05,8.24664941438e-06,4.07435234816e-05,7.24884515208e-05,4.97823706253e-05,1.7037915895e-05,2.34952187809e-05,5.11052564775e-05,3.02611587623e-05,6.25285374447e-05,4.38611854973e-05,7.64351239348e-06,1.32713472079e-05,2.57400878946e-05,2.93393472468e-05,5.05833085504e-05,3.10379846996e-05,3.29977716496e-05,2.91495970367e-05,4.76542300067e-05,2.64272319558e-05,3.05312902214e-05,3.40708604936e-05,7.27011330354e-06,4.65301572301e-05,2.82730568441e-06,3.09821806155e-05,4.16950959338e-05,3.40002935505e-05,4.72262560751e-05,4.33580894577e-05,3.86478274135e-05,4.75759072749e-06,6.46548152101e-05,1.72008030933e-05,6.16682606997e-05,6.8117852587e-05,3.20198503433e-05,1.9805633078e-05,4.99907347407e-05,2.23344183181e-05,9.55401677251e-06,5.80506281603e-05,3.52102296389e-06,5.31907686001e-05,3.4356665413e-05,7.70054205149e-05,3.31121369077e-05,0.000198286424153,3.30119053261e-05,2.44053448158e-05,2.60525475044e-05,4.01614497963e-05,1.25283128115e-05,4.08228637048e-05,5.25307044654e-05,4.95265672596e-05,5.47062797624e-05,2.11962158605e-05,9.91933225463e-05,4.94405705829e-05,3.35118425803e-05,1.55764927089e-05,4.55160523944e-05,-5.5741619242e-06,1.29129422085e-05,5.14892746563e-05,1.76979279499e-05
DISH,2.24951331126e-05,2.36638487417e-05,2.31156980329e-05,3.88491894747e-05,7.35961335859e-05,3.59323991266e-05,5.41155060041e-05,3.46733567332e-05,3.63366555842e-05,5.49919348617e-05,4.26444811117e-05,1.18753212427e-05,-1.43846667259e-05,8.75878449537e-07,3.08133868949e-06,3.0188879479e-05,1.56535708204e-05,1.45395890248e-05,2.90953158699e-05,4.47678057352e-05,5.39731490528e-05,5.26479066897e-05,4.8520499155e-05,5.29483634398e-05,5.09298519441e-05,1.44316743184e-05,8.03658554805e-06,3.44386091875e-05,5.5781186192e-06,4.37059027945e-05,4.58630826737e-05,1.0082147778e-05,3.77632229141e-05,6.7413348643e-05,5.44986060973e-05,6.64274508523e-05,6.14515219656e-05,3.12462425531e-05,3.84001903945e-05,3.70063899309e-05,1.0758393388e-05,4.63496262305e-05,1.27902809278e-05,3.93052773182e-05,1.48715231308e-05,2.99137241975e-06,2.13969800764e-05,4.20697843055e-05,1.63787522555e-05,1.50465416632e-05,1.89584886434e-05,0.000103921546681,3.64481090381e-05,1.62053713771e-05,1.11703270263e-05,1.30833633166e-05,2.19837555589e-05,9.6600902364e-06,1.42496108901e-05,2.01514251861e-05,2.96326202029e-05,5.20740956751e-05,4.15077579049e-05,4.99157280153e-06,4.10401355741e-06,3.35699024037e-05,-9.90415579416e-07,1.05081165185e-05,4.54691573081e-05,3.58513371448e-05,2.98295507091e-05,5.17803113041e-05,4.84102470433e-05,7.14386032155e-05,1.7593419397e-05,1.65346519363e-05,2.92753293524e-05,5.69733916074e-05,1.37919097369e-05,9.22569645021e-06,3.74187081568e-05,2.42591659772e-05,7.45531132913e-06,2.81355091761e-05,2.43150228487e-06,4.44736613175e-05,1.3764757764e-05,1.60728895491e-05,-8.90342308922e-06,3.38616853329e-05,1.18610273683e-05,2.64122711732e-05,9.60334911093e-07,6.94030627482e-05,2.71300984126e-05,1.30351002353e-05,4.06535484521e-05,2.02776280984e-05,5.63533585934e-05,3.18315172233e-05,3.30119053261e-05,0.000222386790759,4.41396980112e-05,1.06367933085e-05,3.55222961458e-05,8.24368382836e-06,1.62626333817e-05,3.34964513297e-05,4.78075731028e-05,3.44752984328e-05,3.00904984751e-05,8.85770946138e-05,2.20247137367e-05,1.79096569313e-05,1.28140044075e-05,3.20275231235e-05,3.05531902553e-05,1.26601987385e-05,3.78603971074e-05,-1.45525493563e-06
DIS,1.35299162912e-05,1.74639866148e-05,2.73678712439e-05,3.16684158044e-05,2.74431852232e-05,2.84238996214e-05,2.27367260777e-05,1.6751028094e-05,1.98815547972e-05,1.51301863934e-05,2.53685997487e-05,7.79742994116e-06,3.93759197735e-06,-4.43689734533e-07,1.5754820468e-07,3.62464890939e-05,1.13087073864e-05,2.92842940244e-05,3.95116792516e-05,1.74502075207e-05,2.23195915125e-05,4.50780987555e-05,1.99226165736e-05,8.27499311213e-05,2.71824637896e-05,2.03590640177e-05,2.31139555734e-05,1.86467709772e-05,-2.71625036029e-06,1.42486206958e-05,1.15862815955e-05,8.50274846254e-06,1.88562297883e-05,4.74375733146e-05,3.24962082613e-05,2.50096518423e-05,3.68158429339e-06,2.63712125598e-05,2.38179202949e-06,2.27803197461e-05,3.46774469361e-06,2.58028830179e-05,2.07030769154e-06,3.04572719759e-05,3.51744697288e-06,-1.83715009368e-06,2.6235165997e-05,1.95056365725e-05,3.05664913633e-06,9.55585407031e-07,6.43443705315e-06,4.71141981525e-05,-1.61093865864e-06,2.24376621048e-05,3.23953087414e-05,2.64501315947e-05,2.00486208212e-05,1.52859305872e-05,2.25248174701e-06,1.53642599242e-06,1.80337566669e-05,1.97575551411e-05,7.18339861122e-06,5.98938334565e-06,5.36095584138e-06,3.64427513933e-05,2.51427788608e-05,6.05328908684e-06,2.00069232925e-05,2.00880554834e-05,4.26763285941e-06,2.01580167136e-05,1.90483536972e-05,3.48047407635e-05,-7.14499062107e-07,1.63204697148e-05,2.93408970347e-06,1.82441433375e-05,1.8702045979e-05,4.38238508719e-06,1.46026621527e-05,2.65458914873e-05,-8.69488578278e-06,2.21515903449e-05,4.84060948183e-06,3.18308136223e-05,1.31556831478e-05,5.75037172891e-06,-1.43553622308e-05,3.40945292883e-05,1.2623353558e-06,-6.09574364842e-06,5.40411395527e-06,4.11508843614e-05,1.63086041385e-05,8.58157989234e-06,2.09907519765e-05,1.50451087282e-05,2.20276323265e-05,2.48766489831e-05,2.44053448158e-05,4.41396980112e-05,8.52712527567e-05,2.96232885985e-05,-1.83241868505e-05,-4.21766874205e-06,1.68859218239e-05,1.03936365442e-05,1.59834210618e-05,1.9526459199e-05,1.0999083359e-05,7.13492696311e-05,-1.19733774649e-06,2.13807024947e-05,1.01436134006e-05,4.2063320773e-05,2.46682195052e-05,2.36674430004e-05,1.59176430707e-05,1.02999041423e-05
TGT,-9.63600751897e-06,1.70145926652e-05,3.6763026267e-05,8.51149932485e-06,5.79057965322e-05,0.000156114633614,7.28758217852e-05,6.34706239214e-06,5.15395232754e-05,2.05770872334e-05,2.48849672072e-05,1.09972932263e-05,1.33898677824e-05,1.51497579978e-05,2.61634072399e-06,5.92039062816e-05,3.62995241732e-05,2.94581022859e-05,1.41318978718e-05,1.15348803456e-05,4.71756526783e-05,0.000157523594364,2.29998373009e-05,-2.60256578582e-06,8.54086959209e-06,2.4905349837e-05,1.29364229638e-05,1.98783500339e-05,-4.55368546079e-06,1.52673300227e-05,5.50501154222e-05,8.61402726431e-06,2.69639463328e-05,0.000175285316133,5.26127994592e-05,3.74055348376e-05,-9.69737709674e-06,6.04264841617e-05,8.96876926051e-06,6.37214435182e-05,3.45549825111e-05,4.09315443066e-06,-7.56750333437e-06,3.26589541143e-05,2.34046347094e-06,-9.06657742801e-05,5.78157185816e-06,2.18743244231e-05,5.61114683899e-05,-1.55078764515e-05,2.44361776955e-05,9.11034873643e-06,1.82464959857e-06,6.46922107498e-05,7.61751156474e-05,9.58886229122e-06,1.88853560142e-05,-9.15203487171e-06,1.5548373802e-05,2.42874070743e-05,3.01968862927e-05,3.28624023867e-05,1.68734815585e-05,-4.46341458124e-06,6.91100589574e-06,7.07777352901e-05,5.23097536269e-05,2.2195814263e-05,2.08139195383e-05,2.95559079284e-05,1.58039825775e-05,3.52338192237e-05,1.10994723929e-05,6.79928654779e-05,1.23480070787e-05,3.43072451162e-05,1.76289719703e-05,1.58683453258e-06,5.6090416741e-05,2.38431134899e-06,5.90666465198e-06,5.07909609476e-05,-4.94364264545e-06,1.62933436608e-05,4.56465362924e-05,3.87293563727e-05,2.22881544791e-05,6.79647594166e-05,1.45596457096e-05,1.56686020698e-05,-6.3519253102e-06,1.17936905861e-05,-5.42335595386e-06,1.03623293998e-05,4.6305548418e-05,1.98223461853e-05,3.07728100149e-05,5.56461091018e-05,2.34564456872e-05,3.63393859352e-05,2.60525475044e-05,1.06367933085e-05,2.96232885985e-05,0.000203153585921,1.60934894824e-05,3.62895586149e-06,2.55567931132e-05,6.45008798046e-06,1.3173468227e-05,2.01646543962e-05,1.32503631018e-05,0.000205117286757,1.65687332806e-05,1.11826910645e-05,1.24350126023e-05,-1.84304239152e-05,1.93848607846e-05,3.71586800503e-05,9.78989032382e-07,1.51850973931e-05
TWTR,3.82825827244e-05,3.8237078893e-05,3.72486760064e-05,3.95155614025e-05,-3.99996860919e-05,2.35629342562e-05,7.25885178727e-05,-2.73722139774e-06,8.66791003703e-05,0.000101503842605,3.41652277783e-05,2.46442261163e-06,5.43885527906e-06,2.19806774932e-05,-1.16998984245e-05,-3.12493271432e-05,-8.06885029293e-06,-1.0966443305e-05,-3.85139267082e-05,2.49218206304e-05,-4.17976378872e-06,6.24533819981e-05,2.34085665915e-05,-3.15676268091e-05,2.17106023095e-05,-2.99139777835e-05,2.85826616036e-05,7.26961009191e-05,1.89748294541e-05,2.95211189723e-05,-1.97787896119e-05,-2.3558001379e-05,6.53712753918e-05,2.50141101644e-05,3.42448705012e-05,6.96753704382e-05,0.000173790283762,3.57581950611e-05,0.000114810335005,2.65214233908e-05,7.27023093232e-06,7.94495198315e-05,2.75074938403e-06,1.07978982582e-05,1.22192208565e-05,0.000172274757222,6.31062369421e-05,-2.39828565719e-05,0.000203856163986,-1.47977659173e-05,5.02437865684e-05,0.000171541881133,5.43279554843e-05,-3.70297520044e-05,-5.19601270014e-05,2.95979402294e-05,-5.25942627519e-06,-3.76433462741e-05,1.31125223313e-05,6.18322482052e-05,4.62095300185e-05,5.63904860353e-05,9.29727188927e-05,-1.81896985834e-05,-4.63521845975e-05,-5.67866840016e-05,-1.74843488305e-05,6.76870307388e-05,3.83814693912e-07,-1.87551795276e-05,6.09217834992e-05,5.17905212208e-05,3.40315714324e-05,-5.75038874515e-05,2.91387752073e-05,-2.86036618994e-05,9.14971305784e-05,3.61902020314e-05,8.95750739417e-06,4.04050630281e-05,7.73837038101e-05,2.09573027192e-05,0.000178270112998,-5.17186568519e-06,-4.73258471555e-06,4.56975066663e-05,-1.47217334583e-05,0.000110589260032,0.000104454962843,3.78952246261e-05,1.72277858107e-05,7.74419153949e-05,1.42814126707e-05,2.15838273721e-05,-3.51632457687e-06,-2.07593249188e-05,5.82656864991e-05,-1.04909666881e-07,5.23837712157e-05,4.58518672071e-05,4.01614497963e-05,3.55222961458e-05,-1.83241868505e-05,1.60934894824e-05,0.000473842576703,-4.72115433108e-05,2.96451335134e-05,7.29721174131e-05,3.78622427243e-05,-1.7076119186e-05,4.10196144279e-05,4.02553891415e-05,8.04982678595e-05,3.1324750187e-05,-1.49708051708e-05,-1.15556547576e-05,3.00819294151e-05,1.47426565016e-05,4.44946820098e-05,1.22132234672e-05
CL,4.60196101692e-06,-2.90028928739e-06,2.50175819751e-05,1.95381492264e-06,7.74591117529e-06,-8.090272799e-06,-1.10668222864e-07,6.28862421253e-06,-6.16113764419e-06,-1.40850401454e-06,-4.97247184899e-06,1.77105176616e-05,2.59469739143e-06,4.88308951062e-06,1.53620726517e-05,1.83223951828e-05,1.88521155878e-05,-7.11807518593e-07,8.43588378488e-06,2.48823877714e-05,3.5876069668e-06,-4.46426162004e-06,9.2944891538e-06,-1.16794297583e-05,7.09402187569e-06,-1.76779978681e-06,5.13229885713e-06,-1.06592899912e-05,5.56523547802e-06,6.12138204018e-06,6.27976383095e-06,2.37249496092e-05,-1.74085893339e-06,1.89657053656e-05,-8.57689568323e-07,1.99143694261e-06,-2.11106726029e-05,-8.06863968035e-06,-1.10711397409e-05,1.06636323526e-05,4.97989857683e-06,1.4834267774e-06,-2.45072301784e-06,5.29497876745e-06,-1.37209845831e-06,-2.92535059234e-05,-5.02840474628e-06,5.51311260522e-06,-3.2594626339e-05,2.23781264026e-05,5.2745749873e-07,-5.310966586e-05,1.31631280331e-06,-2.27402661498e-06,1.14541184123e-06,3.2755711091e-06,1.65899713638e-05,1.96745075774e-05,1.53392260242e-05,-2.52332216048e-05,-2.27896302832e-05,-4.10164379006e-06,-9.20248283155e-06,1.8090727208e-05,2.98670779076e-05,3.30533823443e-06,4.64136782847e-06,-3.69961836268e-06,8.41192832338e-06,-9.8010593208e-06,1.42653407858e-06,-3.15956951844e-07,-1.07042444305e-05,2.64670367495e-06,1.36077905002e-05,3.03628151549e-06,4.2470984715e-06,2.68791334654e-06,1.57694884563e-05,-2.60928276809e-06,-3.61529079442e-06,4.51324708013e-07,-2.64890399269e-06,-5.03297735519e-06,1.9794820972e-05,-1.6548174832e-05,1.68764792847e-05,-3.93489906234e-05,-1.34712768767e-05,2.88793927623e-06,2.08588177335e-06,-1.02177406237e-05,2.69154376033e-06,-3.85607854801e-06,3.38642984819e-06,-5.4960950635e-06,-2.68705529794e-06,3.59164784927e-06,-7.03121819952e-06,-2.54182857639e-05,1.25283128115e-05,8.24368382836e-06,-4.21766874205e-06,3.62895586149e-06,-4.72115433108e-05,6.65294226609e-05,2.11911082961e-06,-9.35450237201e-07,1.32862874654e-05,7.20020464396e-06,-6.22199928491e-07,2.00890496666e-05,-2.10683423788e-05,-6.16040859002e-07,4.39881559131e-06,-7.66302002852e-06,7.23784488299e-07,-1.8120076637e-06,1.43657642074e-05,1.51553671135e-06
