,ALGN,AOS,BP,CELG,EVR,FB,GOOGL,HSBC,INTC,JNJ,JPM,LMT,LPX,LRCX,MASI,MRK,MRO,MSFT,RTN,T,THO,WFC,WMT,WRK,XOM,portfolioreturn,portfoliostandarddeviation,returnoverrisk
729,0.08,0.04,0.01,0.03,0.03,0.02,0.01,0.13,0.01,0.03,0.01,0.07,0.03,0.07,0.01,0.11,0.04,0.05,0.02,0.01,0.04,0.08,0.01,0.05,0.01,0.176527311806,0.00671946286703,26.2710450671
730,0.01,0.06,0.01,0.01,0.03,0.02,0.06,0.07,0.03,0.04,0.01,0.01,0.08,0.11,0.02,0.01,0.06,0.03,0.01,0.01,0.09,0.15,0.02,0.01,0.04,0.11285939397,0.00615008636029,18.3508632819
731,0.03,0.01,0.12,0.04,0.02,0.03,0.01,0.02,0.02,0.09,0.01,0.09,0.04,0.04,0.06,0.03,0.02,0.12,0.06,0.03,0.03,0.02,0.04,0.01,0.01,0.144711622639,0.00541281101692,26.7350221884
732,0.05,0.02,0.13,0.01,0.1,0.01,0.03,0.01,0.1,0.01,0.03,0.01,0.03,0.05,0.04,0.1,0.02,0.01,0.04,0.02,0.05,0.05,0.03,0.02,0.03,0.11488285584,0.00640452106497,17.9377746867
733,0.01,0.05,0.02,0.03,0.01,0.01,0.01,0.05,0.01,0.04,0.16,0.02,0.01,0.01,0.03,0.05,0.06,0.02,0.01,0.29,0.03,0.01,0.01,0.03,0.02,0.0430547375896,0.00646913878837,6.65540483797
734,0.06,0.1,0.02,0.01,0.01,0.02,0.11,0.02,0.02,0.03,0.06,0.02,0.04,0.06,0.06,0.03,0.1,0.01,0.01,0.08,0.02,0.04,0.03,0.03,0.01,0.1183848209,0.00602588016787,19.6460629156
735,0.01,0.01,0.1,0.05,0.06,0.01,0.03,0.02,0.05,0.02,0.01,0.05,0.02,0.01,0.05,0.05,0.09,0.06,0.02,0.01,0.12,0.06,0.01,0.02,0.06,0.058920562512,0.00593904131962,9.92088778996
736,0.07,0.07,0.01,0.04,0.04,0.05,0.03,0.01,0.01,0.03,0.08,0.01,0.01,0.05,0.01,0.02,0.01,0.04,0.03,0.02,0.07,0.07,0.13,0.07,0.02,0.164711808486,0.00605339574315,27.2098199878
737,0.01,0.04,0.07,0.02,0.11,0.03,0.05,0.06,0.1,0.01,0.01,0.03,0.04,0.02,0.06,0.01,0.01,0.01,0.04,0.06,0.09,0.02,0.04,0.01,0.05,0.0897345652047,0.00580718549613,15.4523331939
738,0.12,0.02,0.04,0.04,0.03,0.02,0.04,0.09,0.03,0.01,0.02,0.02,0.05,0.06,0.13,0.01,0.02,0.03,0.08,0.02,0.01,0.03,0.05,0.01,0.02,0.204094090563,0.00542110817347,37.6480387464
739,0.01,0.02,0.04,0.09,0.01,0.01,0.17,0.11,0.04,0.01,0.01,0.01,0.05,0.02,0.06,0.05,0.02,0.07,0.06,0.04,0.01,0.06,0.01,0.01,0.01,0.117239482094,0.00540606412382,21.6866613878
740,0.01,0.06,0.02,0.01,0.02,0.02,0.02,0.07,0.04,0.05,0.02,0.04,0.09,0.02,0.01,0.05,0.06,0.04,0.01,0.03,0.02,0.13,0.01,0.05,0.1,0.0808207025858,0.00587777309853,13.750224997
741,0.03,0.04,0.05,0.04,0.01,0.04,0.07,0.02,0.01,0.09,0.03,0.02,0.02,0.09,0.06,0.01,0.02,0.12,0.03,0.02,0.01,0.01,0.1,0.04,0.02,0.164622824848,0.00537191773967,30.6450755253
742,0.01,0.04,0.02,0.04,0.03,0.07,0.01,0.01,0.09,0.01,0.04,0.07,0.05,0.02,0.03,0.08,0.07,0.03,0.05,0.12,0.03,0.01,0.01,0.02,0.04,0.0782338929001,0.00598933164133,13.0622075358
743,0.06,0.06,0.03,0.02,0.03,0.01,0.01,0.06,0.03,0.01,0.11,0.04,0.03,0.05,0.08,0.04,0.05,0.02,0.01,0.01,0.14,0.04,0.02,0.02,0.02,0.125789575152,0.00658975383642,19.0886607109
744,0.08,0.04,0.08,0.05,0.01,0.02,0.02,0.05,0.01,0.04,0.01,0.01,0.21,0.01,0.08,0.06,0.05,0.01,0.05,0.02,0.05,0.01,0.01,0.01,0.01,0.159867990352,0.00646907077429,24.7126667693
745,0.01,0.05,0.02,0.05,0.02,0.05,0.01,0.04,0.05,0.02,0.01,0.03,0.02,0.1,0.05,0.08,0.06,0.02,0.11,0.01,0.01,0.07,0.03,0.01,0.07,0.122501455152,0.00568920079976,21.53227834
746,0.02,0.01,0.1,0.03,0.02,0.11,0.1,0.01,0.03,0.01,0.13,0.01,0.04,0.02,0.01,0.02,0.04,0.05,0.07,0.01,0.01,0.01,0.03,0.01,0.1,0.126283887833,0.00598422576776,21.1027947029
747,0.02,0.05,0.02,0.05,0.06,0.02,0.01,0.02,0.01,0.01,0.01,0.03,0.05,0.11,0.02,0.02,0.08,0.13,0.04,0.04,0.03,0.03,0.07,0.03,0.04,0.135252820672,0.00599941914628,22.5443192706
748,0.11,0.1,0.01,0.04,0.01,0.03,0.05,0.06,0.02,0.03,0.01,0.01,0.02,0.07,0.01,0.08,0.05,0.09,0.04,0.01,0.01,0.03,0.06,0.02,0.03,0.207715121021,0.00591617621541,35.1096913713
749,0.05,0.03,0.04,0.02,0.03,0.04,0.02,0.06,0.01,0.02,0.03,0.04,0.07,0.12,0.01,0.09,0.02,0.09,0.07,0.01,0.01,0.03,0.03,0.04,0.02,0.192685178976,0.00634559285083,30.3651973119
750,0.07,0.01,0.03,0.03,0.13,0.08,0.02,0.01,0.02,0.09,0.11,0.01,0.05,0.01,0.03,0.01,0.05,0.03,0.01,0.07,0.04,0.01,0.06,0.01,0.01,0.124075582276,0.00665458246849,18.6451340657
751,0.01,0.07,0.03,0.01,0.07,0.02,0.01,0.08,0.08,0.01,0.02,0.05,0.02,0.02,0.02,0.16,0.02,0.02,0.02,0.04,0.04,0.06,0.03,0.02,0.07,0.0825976619827,0.00675118112475,12.2345498449
752,0.02,0.11,0.07,0.04,0.02,0.04,0.02,0.01,0.02,0.02,0.06,0.03,0.05,0.06,0.14,0.03,0.02,0.02,0.07,0.01,0.04,0.03,0.02,0.03,0.02,0.124741002572,0.0056339992493,22.1407559803
753,0.03,0.03,0.06,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.12,0.08,0.01,0.03,0.12,0.01,0.03,0.03,0.04,0.16,0.02,0.07,0.01,0.02,0.04,0.0750856169237,0.00537855550325,13.9601825952
754,0.02,0.03,0.05,0.03,0.02,0.03,0.05,0.12,0.08,0.09,0.01,0.01,0.03,0.01,0.11,0.01,0.02,0.11,0.02,0.05,0.02,0.01,0.02,0.04,0.01,0.116349045778,0.00566079197374,20.5534925709
755,0.04,0.03,0.03,0.01,0.01,0.03,0.05,0.06,0.02,0.01,0.04,0.07,0.12,0.04,0.07,0.07,0.06,0.03,0.07,0.01,0.01,0.03,0.06,0.02,0.01,0.139718208688,0.00601187291,23.2403796254
756,0.04,0.09,0.03,0.02,0.01,0.03,0.05,0.07,0.04,0.05,0.06,0.11,0.02,0.02,0.02,0.01,0.03,0.05,0.01,0.07,0.07,0.01,0.01,0.06,0.02,0.135150863077,0.00598414193506,22.5848358116
757,0.07,0.03,0.12,0.06,0.02,0.01,0.03,0.06,0.04,0.12,0.04,0.1,0.04,0.02,0.02,0.04,0.01,0.04,0.01,0.02,0.01,0.02,0.01,0.03,0.03,0.166258038588,0.0061976699262,26.825894339
758,0.1,0.04,0.01,0.03,0.02,0.01,0.02,0.05,0.07,0.01,0.03,0.05,0.05,0.02,0.11,0.03,0.08,0.03,0.04,0.01,0.04,0.05,0.05,0.03,0.02,0.142120682031,0.00562659629348,25.2587309659
759,0.02,0.05,0.03,0.02,0.07,0.11,0.02,0.02,0.06,0.13,0.07,0.07,0.01,0.02,0.04,0.05,0.01,0.03,0.01,0.02,0.01,0.01,0.08,0.03,0.01,0.125583228929,0.00637098271001,19.7117516473
760,0.04,0.02,0.04,0.04,0.12,0.01,0.05,0.02,0.01,0.13,0.08,0.09,0.01,0.03,0.01,0.02,0.01,0.07,0.08,0.03,0.02,0.03,0.01,0.02,0.01,0.134103802228,0.00615051773727,21.8036607578
761,0.01,0.01,0.08,0.05,0.13,0.04,0.01,0.03,0.03,0.01,0.02,0.05,0.02,0.03,0.02,0.05,0.06,0.1,0.05,0.02,0.07,0.03,0.01,0.04,0.03,0.0930414677187,0.00620707315533,14.9895877478
762,0.01,0.03,0.01,0.05,0.07,0.13,0.02,0.04,0.03,0.02,0.03,0.03,0.04,0.04,0.22,0.01,0.01,0.01,0.07,0.02,0.01,0.01,0.03,0.02,0.04,0.109549642382,0.00520941450185,21.0291660115
763,0.12,0.04,0.02,0.01,0.07,0.03,0.04,0.01,0.07,0.01,0.01,0.01,0.07,0.03,0.05,0.01,0.12,0.02,0.06,0.02,0.01,0.05,0.01,0.04,0.07,0.144001676841,0.00603163000561,23.8744214595
764,0.03,0.11,0.07,0.01,0.11,0.02,0.01,0.01,0.02,0.05,0.02,0.04,0.01,0.1,0.01,0.04,0.05,0.01,0.04,0.05,0.01,0.05,0.11,0.01,0.01,0.132834617676,0.00649072307437,20.4653035038
765,0.04,0.05,0.01,0.04,0.02,0.01,0.03,0.03,0.01,0.01,0.07,0.04,0.02,0.02,0.08,0.02,0.05,0.06,0.04,0.02,0.18,0.04,0.02,0.03,0.06,0.100298822877,0.00573156729504,17.4993710644
766,0.04,0.01,0.03,0.01,0.1,0.06,0.13,0.06,0.02,0.01,0.01,0.02,0.05,0.05,0.03,0.02,0.02,0.12,0.05,0.02,0.01,0.01,0.03,0.04,0.05,0.153430408836,0.00555491594355,27.6206535608
767,0.03,0.03,0.02,0.08,0.1,0.01,0.03,0.06,0.02,0.03,0.01,0.04,0.06,0.02,0.01,0.06,0.01,0.01,0.07,0.07,0.04,0.06,0.02,0.07,0.04,0.11262623757,0.00586728252219,19.1956390618
768,0.03,0.03,0.01,0.03,0.24,0.02,0.08,0.07,0.01,0.02,0.07,0.01,0.01,0.06,0.04,0.02,0.02,0.05,0.07,0.03,0.01,0.01,0.02,0.02,0.02,0.118686303992,0.00684150814643,17.3479737876
769,0.01,0.11,0.01,0.04,0.01,0.03,0.04,0.06,0.02,0.07,0.01,0.01,0.08,0.03,0.02,0.03,0.01,0.01,0.01,0.02,0.05,0.09,0.06,0.09,0.08,0.114335091837,0.00583942226297,19.5798636728
770,0.03,0.01,0.06,0.05,0.01,0.01,0.06,0.03,0.03,0.04,0.04,0.08,0.08,0.01,0.01,0.08,0.05,0.03,0.03,0.08,0.02,0.05,0.05,0.04,0.02,0.104499888838,0.00582673756183,17.9345453144
771,0.01,0.06,0.07,0.08,0.02,0.05,0.01,0.01,0.03,0.04,0.02,0.17,0.03,0.01,0.01,0.08,0.05,0.01,0.08,0.04,0.02,0.01,0.02,0.03,0.04,0.113198335227,0.00582910570218,19.4195029239
772,0.01,0.01,0.01,0.04,0.05,0.04,0.01,0.03,0.03,0.04,0.06,0.02,0.01,0.05,0.07,0.03,0.03,0.05,0.01,0.07,0.06,0.11,0.03,0.06,0.07,0.0754779961789,0.00546071288593,13.8220041514
773,0.01,0.08,0.01,0.01,0.07,0.07,0.09,0.01,0.01,0.1,0.04,0.06,0.02,0.08,0.03,0.01,0.07,0.01,0.04,0.01,0.03,0.01,0.02,0.05,0.06,0.118322819089,0.0060823034771,19.4536197569
774,0.07,0.03,0.02,0.04,0.01,0.1,0.06,0.01,0.03,0.11,0.07,0.04,0.03,0.02,0.11,0.02,0.01,0.14,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.16596154202,0.00559103097859,29.6835311154
775,0.01,0.02,0.03,0.02,0.01,0.01,0.01,0.02,0.03,0.03,0.01,0.13,0.01,0.01,0.04,0.12,0.02,0.02,0.01,0.06,0.12,0.16,0.01,0.04,0.05,0.0579527946435,0.00572687313907,10.1194479494
776,0.03,0.04,0.03,0.04,0.01,0.01,0.03,0.15,0.03,0.07,0.07,0.08,0.03,0.02,0.02,0.05,0.06,0.03,0.04,0.03,0.02,0.02,0.03,0.05,0.01,0.131143204179,0.0067287091662,19.4900984632
777,0.02,0.01,0.07,0.02,0.17,0.01,0.02,0.01,0.04,0.06,0.03,0.16,0.03,0.02,0.04,0.01,0.01,0.01,0.04,0.02,0.01,0.07,0.03,0.07,0.02,0.0963926824399,0.0061280679256,15.7297020219
778,0.01,0.02,0.05,0.04,0.02,0.01,0.03,0.1,0.09,0.01,0.07,0.04,0.09,0.03,0.03,0.01,0.03,0.02,0.02,0.05,0.01,0.12,0.05,0.02,0.03,0.0986311085931,0.00599182375341,16.4609495626
779,0.01,0.05,0.01,0.01,0.02,0.03,0.03,0.01,0.1,0.08,0.1,0.01,0.02,0.05,0.03,0.03,0.05,0.02,0.12,0.02,0.04,0.06,0.01,0.01,0.08,0.09413671509,0.00586188687604,16.059114937
780,0.03,0.01,0.01,0.07,0.02,0.01,0.01,0.07,0.01,0.07,0.02,0.12,0.05,0.01,0.04,0.02,0.03,0.04,0.01,0.05,0.13,0.04,0.07,0.01,0.05,0.113367102133,0.00565868403456,20.0341813468
781,0.05,0.03,0.01,0.03,0.03,0.07,0.02,0.03,0.01,0.09,0.02,0.08,0.03,0.01,0.05,0.04,0.09,0.03,0.01,0.09,0.05,0.06,0.03,0.03,0.01,0.0995487954052,0.00585489858002,17.0026506941
782,0.04,0.04,0.01,0.05,0.14,0.05,0.02,0.02,0.01,0.02,0.01,0.01,0.15,0.01,0.04,0.02,0.01,0.05,0.03,0.02,0.02,0.02,0.01,0.18,0.02,0.130489802306,0.00680601044943,19.1727302324
783,0.05,0.02,0.01,0.04,0.03,0.12,0.02,0.01,0.06,0.06,0.04,0.04,0.03,0.01,0.01,0.02,0.05,0.03,0.09,0.03,0.01,0.02,0.02,0.09,0.09,0.13745189008,0.00571708010594,24.0423236221
784,0.12,0.01,0.13,0.05,0.04,0.04,0.01,0.02,0.02,0.01,0.02,0.01,0.05,0.01,0.03,0.04,0.05,0.01,0.04,0.02,0.11,0.03,0.03,0.07,0.03,0.170603864244,0.00616232615655,27.6849780277
785,0.06,0.04,0.01,0.01,0.01,0.11,0.02,0.02,0.01,0.11,0.04,0.04,0.03,0.03,0.04,0.08,0.04,0.01,0.02,0.13,0.01,0.02,0.04,0.03,0.04,0.131429972333,0.00591846814345,22.2067550501
786,0.02,0.04,0.01,0.03,0.02,0.01,0.02,0.06,0.03,0.05,0.04,0.12,0.05,0.02,0.05,0.06,0.03,0.04,0.03,0.14,0.06,0.01,0.01,0.03,0.02,0.0973375472458,0.00576672838423,16.8791628043
787,0.01,0.02,0.02,0.07,0.1,0.01,0.05,0.07,0.01,0.03,0.01,0.03,0.05,0.03,0.02,0.06,0.01,0.02,0.06,0.01,0.02,0.05,0.04,0.15,0.05,0.111818135065,0.00625670720754,17.8717225141
788,0.09,0.02,0.03,0.01,0.02,0.03,0.02,0.12,0.01,0.06,0.03,0.04,0.01,0.05,0.11,0.06,0.01,0.03,0.04,0.02,0.04,0.01,0.01,0.01,0.12,0.170437932283,0.00595965010289,28.5986474608
789,0.07,0.01,0.03,0.08,0.05,0.02,0.02,0.03,0.07,0.1,0.06,0.03,0.03,0.01,0.05,0.01,0.1,0.04,0.01,0.05,0.01,0.06,0.01,0.02,0.03,0.102795193851,0.00599820937396,17.137646828
790,0.04,0.13,0.03,0.01,0.01,0.01,0.11,0.02,0.02,0.01,0.01,0.02,0.04,0.08,0.03,0.04,0.12,0.02,0.05,0.07,0.03,0.03,0.01,0.01,0.05,0.114199871612,0.00617708602446,18.4876608743
791,0.01,0.05,0.05,0.04,0.04,0.03,0.04,0.03,0.01,0.05,0.01,0.05,0.03,0.04,0.03,0.07,0.02,0.03,0.02,0.03,0.11,0.07,0.07,0.01,0.06,0.101325757083,0.00577398917584,17.5486572623
792,0.01,0.08,0.04,0.01,0.02,0.06,0.03,0.05,0.04,0.02,0.09,0.05,0.03,0.03,0.02,0.02,0.01,0.04,0.02,0.08,0.07,0.05,0.01,0.06,0.06,0.106541797492,0.00598143117083,17.8120911951
793,0.16,0.03,0.01,0.1,0.01,0.02,0.09,0.05,0.02,0.06,0.1,0.01,0.04,0.03,0.03,0.01,0.04,0.01,0.02,0.09,0.02,0.01,0.01,0.02,0.01,0.21069770101,0.00601841105932,35.0088584733
794,0.01,0.15,0.01,0.02,0.02,0.02,0.03,0.01,0.05,0.01,0.08,0.05,0.04,0.05,0.04,0.08,0.02,0.05,0.02,0.02,0.04,0.04,0.04,0.03,0.07,0.109409523526,0.00619894215383,17.6497087423
795,0.07,0.01,0.02,0.03,0.02,0.02,0.07,0.1,0.01,0.04,0.02,0.07,0.05,0.05,0.05,0.02,0.04,0.03,0.03,0.02,0.03,0.05,0.08,0.04,0.03,0.166182239844,0.00567903575152,29.2624042381
796,0.04,0.04,0.02,0.07,0.05,0.02,0.13,0.01,0.02,0.04,0.01,0.03,0.04,0.01,0.02,0.01,0.02,0.12,0.01,0.01,0.01,0.04,0.01,0.03,0.19,0.118356810196,0.00492044331744,24.0540948366
797,0.17,0.05,0.01,0.03,0.08,0.03,0.01,0.04,0.04,0.04,0.01,0.01,0.05,0.03,0.02,0.06,0.07,0.03,0.02,0.01,0.02,0.02,0.01,0.1,0.04,0.205956853301,0.00657204222236,31.3383338593
798,0.05,0.07,0.02,0.04,0.02,0.03,0.01,0.09,0.01,0.04,0.06,0.02,0.01,0.02,0.02,0.03,0.05,0.01,0.02,0.06,0.08,0.09,0.05,0.07,0.03,0.11784430677,0.0061304567876,19.2227611829
799,0.01,0.05,0.01,0.06,0.03,0.09,0.02,0.01,0.1,0.01,0.01,0.06,0.01,0.01,0.02,0.03,0.01,0.04,0.01,0.13,0.01,0.16,0.03,0.03,0.05,0.0739538435129,0.00495117766026,14.9366168187
800,0.02,0.05,0.01,0.07,0.01,0.01,0.02,0.01,0.06,0.04,0.06,0.04,0.01,0.05,0.03,0.08,0.01,0.07,0.03,0.01,0.02,0.01,0.06,0.06,0.16,0.117075329917,0.00562812345066,20.8018411365
801,0.06,0.09,0.02,0.02,0.01,0.09,0.02,0.03,0.12,0.01,0.02,0.02,0.07,0.02,0.04,0.01,0.03,0.05,0.01,0.04,0.09,0.03,0.03,0.01,0.06,0.141850266949,0.00569357004286,24.9141164298
802,0.01,0.02,0.02,0.01,0.07,0.01,0.01,0.2,0.07,0.01,0.02,0.01,0.06,0.06,0.11,0.05,0.05,0.02,0.09,0.02,0.02,0.01,0.01,0.03,0.01,0.119470102146,0.00694984089003,17.1903363021
803,0.01,0.03,0.02,0.02,0.01,0.01,0.05,0.01,0.01,0.05,0.08,0.16,0.01,0.02,0.05,0.01,0.07,0.02,0.01,0.04,0.18,0.05,0.04,0.02,0.02,0.0744995532929,0.00601211127805,12.3915792385
804,0.04,0.04,0.04,0.03,0.04,0.06,0.04,0.01,0.02,0.05,0.06,0.02,0.05,0.03,0.05,0.12,0.04,0.04,0.01,0.07,0.01,0.03,0.01,0.04,0.05,0.106611975999,0.0062581647077,17.0356615682
805,0.02,0.04,0.01,0.02,0.05,0.05,0.03,0.02,0.03,0.02,0.06,0.01,0.13,0.07,0.06,0.02,0.05,0.01,0.01,0.05,0.03,0.06,0.02,0.03,0.1,0.102587723768,0.00602461751967,17.0280890751
806,0.01,0.13,0.01,0.04,0.05,0.02,0.06,0.12,0.01,0.03,0.01,0.13,0.05,0.02,0.04,0.03,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.03,0.09,0.12900737292,0.00602017760382,21.4291639565
807,0.01,0.01,0.01,0.11,0.01,0.11,0.01,0.03,0.01,0.08,0.1,0.1,0.04,0.02,0.02,0.01,0.02,0.03,0.06,0.02,0.09,0.01,0.02,0.02,0.05,0.132490775127,0.00590049981078,22.4541614059
808,0.01,0.04,0.05,0.02,0.05,0.18,0.05,0.03,0.01,0.03,0.02,0.01,0.09,0.01,0.02,0.04,0.12,0.01,0.02,0.02,0.03,0.03,0.02,0.05,0.04,0.0965156597091,0.00653965126802,14.7585331011
809,0.01,0.02,0.01,0.1,0.04,0.04,0.04,0.02,0.04,0.09,0.04,0.05,0.02,0.04,0.07,0.06,0.04,0.01,0.04,0.02,0.02,0.11,0.01,0.03,0.03,0.0868780970158,0.00552978764011,15.7109282797
810,0.03,0.01,0.01,0.02,0.03,0.01,0.13,0.06,0.1,0.01,0.06,0.05,0.05,0.1,0.08,0.06,0.01,0.03,0.02,0.03,0.02,0.01,0.03,0.01,0.03,0.140196915868,0.00597538074317,23.4624238845
811,0.07,0.16,0.02,0.03,0.06,0.02,0.01,0.05,0.02,0.02,0.06,0.02,0.04,0.05,0.06,0.03,0.01,0.05,0.01,0.05,0.01,0.04,0.03,0.02,0.06,0.156613928811,0.00602531096833,25.992671521
812,0.03,0.01,0.01,0.09,0.02,0.08,0.01,0.01,0.08,0.05,0.03,0.11,0.03,0.04,0.01,0.02,0.06,0.08,0.04,0.03,0.02,0.02,0.06,0.02,0.04,0.13558910996,0.00550625132428,24.6245770444
813,0.01,0.07,0.04,0.03,0.02,0.05,0.01,0.02,0.05,0.01,0.06,0.01,0.02,0.03,0.01,0.03,0.07,0.07,0.08,0.15,0.02,0.06,0.03,0.01,0.04,0.0818780906179,0.00559274742762,14.6400479688
814,0.07,0.02,0.07,0.01,0.02,0.07,0.05,0.01,0.07,0.01,0.04,0.1,0.02,0.02,0.04,0.03,0.05,0.02,0.01,0.01,0.04,0.05,0.01,0.02,0.14,0.128388850049,0.00551172366259,23.2937748531
815,0.03,0.02,0.06,0.03,0.04,0.02,0.04,0.04,0.03,0.03,0.08,0.01,0.01,0.04,0.03,0.05,0.02,0.04,0.02,0.02,0.09,0.03,0.18,0.02,0.02,0.125908233341,0.00614467350902,20.490630325
816,0.02,0.1,0.04,0.04,0.03,0.04,0.01,0.03,0.09,0.01,0.01,0.03,0.02,0.11,0.01,0.07,0.01,0.09,0.05,0.03,0.04,0.02,0.01,0.01,0.08,0.152570219043,0.00595367787686,25.626213275
817,0.04,0.12,0.02,0.01,0.03,0.02,0.06,0.03,0.05,0.02,0.04,0.01,0.01,0.1,0.02,0.01,0.1,0.02,0.01,0.02,0.03,0.08,0.06,0.05,0.04,0.123497381686,0.00622191517819,19.8487729501
818,0.01,0.01,0.01,0.08,0.02,0.02,0.02,0.09,0.02,0.05,0.09,0.04,0.01,0.08,0.04,0.01,0.01,0.02,0.11,0.07,0.06,0.02,0.02,0.07,0.02,0.137722681646,0.00595860826937,23.113229704
819,0.01,0.04,0.01,0.05,0.02,0.03,0.01,0.03,0.11,0.06,0.02,0.01,0.06,0.03,0.01,0.02,0.03,0.04,0.03,0.04,0.02,0.15,0.02,0.1,0.05,0.0862408580758,0.00564792599388,15.2694738156
820,0.03,0.01,0.02,0.02,0.02,0.06,0.01,0.01,0.01,0.15,0.03,0.03,0.01,0.02,0.03,0.03,0.05,0.07,0.1,0.03,0.07,0.01,0.01,0.11,0.06,0.118275449634,0.00596252886881,19.836457355
821,0.01,0.12,0.05,0.03,0.01,0.02,0.02,0.09,0.05,0.02,0.04,0.09,0.02,0.01,0.01,0.05,0.03,0.01,0.07,0.04,0.01,0.01,0.01,0.15,0.03,0.121782008868,0.00645224718282,18.8743557737
822,0.05,0.09,0.03,0.04,0.03,0.03,0.1,0.03,0.01,0.02,0.01,0.05,0.02,0.01,0.03,0.02,0.03,0.11,0.02,0.03,0.02,0.09,0.09,0.02,0.02,0.137358724483,0.00512649384601,26.7938923969
823,0.05,0.05,0.04,0.03,0.07,0.06,0.01,0.03,0.03,0.04,0.02,0.01,0.03,0.04,0.08,0.05,0.07,0.06,0.02,0.02,0.01,0.12,0.02,0.02,0.02,0.106858718989,0.00573200728773,18.64246042
824,0.01,0.01,0.04,0.04,0.05,0.01,0.01,0.01,0.01,0.02,0.01,0.07,0.09,0.11,0.02,0.08,0.03,0.1,0.07,0.01,0.12,0.02,0.04,0.01,0.01,0.142895092716,0.00638727604691,22.3718360795
825,0.04,0.01,0.06,0.07,0.01,0.03,0.09,0.04,0.02,0.06,0.11,0.03,0.07,0.04,0.03,0.01,0.01,0.02,0.04,0.07,0.01,0.02,0.06,0.02,0.03,0.145001259468,0.00584301169081,24.816185067
826,0.01,0.03,0.05,0.02,0.14,0.05,0.06,0.03,0.03,0.01,0.02,0.02,0.01,0.02,0.06,0.02,0.07,0.01,0.1,0.06,0.05,0.08,0.01,0.01,0.03,0.0650059792968,0.00581386317193,11.1812021326
827,0.02,0.03,0.01,0.03,0.06,0.01,0.01,0.04,0.05,0.13,0.02,0.07,0.05,0.01,0.02,0.08,0.01,0.02,0.02,0.02,0.05,0.11,0.01,0.06,0.06,0.0883088232624,0.00610639541474,14.461694218
828,0.1,0.03,0.03,0.03,0.09,0.01,0.01,0.11,0.05,0.02,0.08,0.04,0.03,0.01,0.07,0.03,0.06,0.03,0.01,0.04,0.01,0.05,0.04,0.01,0.01,0.142244245367,0.00648617645999,21.9303693393
829,0.03,0.07,0.01,0.01,0.03,0.05,0.08,0.15,0.04,0.01,0.01,0.04,0.02,0.03,0.05,0.01,0.02,0.02,0.01,0.01,0.02,0.04,0.06,0.01,0.17,0.131843969305,0.00579128314628,22.7659339001
830,0.06,0.14,0.07,0.04,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.03,0.07,0.03,0.03,0.01,0.03,0.1,0.07,0.03,0.02,0.02,0.08,0.01,0.04,0.167798845542,0.00552414929957,30.3755087784
831,0.07,0.01,0.01,0.03,0.01,0.05,0.05,0.04,0.04,0.02,0.14,0.02,0.01,0.05,0.06,0.05,0.01,0.01,0.06,0.02,0.09,0.03,0.06,0.01,0.05,0.153533375101,0.00622087997534,24.6803307105
832,0.03,0.03,0.02,0.04,0.03,0.03,0.05,0.02,0.02,0.02,0.06,0.01,0.01,0.02,0.09,0.01,0.04,0.14,0.03,0.06,0.12,0.01,0.02,0.02,0.07,0.0987292783206,0.00530019702768,18.6274732439
833,0.08,0.09,0.15,0.03,0.1,0.02,0.02,0.06,0.02,0.02,0.01,0.12,0.01,0.03,0.01,0.01,0.01,0.03,0.02,0.01,0.02,0.03,0.01,0.06,0.03,0.17716351137,0.00628879865043,28.1712805923
834,0.04,0.01,0.04,0.15,0.02,0.02,0.01,0.06,0.01,0.03,0.01,0.01,0.03,0.01,0.01,0.01,0.04,0.03,0.27,0.03,0.05,0.01,0.02,0.01,0.07,0.156308434228,0.00522234675188,29.9306885687
835,0.03,0.05,0.09,0.01,0.03,0.01,0.11,0.01,0.06,0.06,0.03,0.1,0.02,0.04,0.03,0.04,0.04,0.04,0.02,0.03,0.04,0.03,0.03,0.04,0.01,0.119678871007,0.00571573917932,20.9384765911
836,0.02,0.01,0.02,0.02,0.02,0.02,0.11,0.02,0.02,0.15,0.01,0.01,0.02,0.02,0.08,0.07,0.08,0.01,0.06,0.06,0.06,0.02,0.01,0.04,0.04,0.0735349334904,0.00578408136071,12.7133297242
837,0.03,0.1,0.02,0.11,0.04,0.01,0.04,0.03,0.01,0.09,0.01,0.18,0.01,0.01,0.03,0.04,0.01,0.02,0.01,0.01,0.03,0.06,0.02,0.02,0.06,0.126367190878,0.00552349356338,22.878127661
838,0.03,0.08,0.01,0.16,0.09,0.03,0.02,0.01,0.01,0.04,0.02,0.02,0.02,0.04,0.01,0.04,0.04,0.01,0.03,0.09,0.13,0.02,0.02,0.02,0.01,0.10911073463,0.00636853032357,17.132796593
839,0.01,0.01,0.13,0.07,0.07,0.04,0.02,0.1,0.02,0.01,0.02,0.02,0.06,0.08,0.02,0.03,0.02,0.05,0.01,0.03,0.04,0.04,0.04,0.05,0.01,0.141576741458,0.00635876692922,22.2648106204
