Date,AOS,BP,CELG,EVR,FB,GOOGL,HSBC,INTC,JNJ,LMT,LPX,LRCX,MASI,MRK,MSFT,RTN,SPY,T,THO
2017-05-05,55.187057,34.131046,122.410004,73.998352,150.240005,950.280029,41.78413,36.545658,121.920784,269.675873,24.290001,149.487045,88.410004,63.047047,68.243156,158.617081,237.358795,38.064346,92.858437
2017-05-08,54.698322,34.256744,118.360001,73.106812,151.059998,958.690002,41.793915,36.267746,121.664124,269.152344,24.02,148.303558,85.790001,63.086475,68.183823,158.826019,237.319199,38.074215,91.502693
2017-05-09,54.698322,34.17939,120.099998,73.255402,150.479996,956.710022,42.0093,36.09901,121.624641,270.505524,23.879999,149.715775,85.699997,62.376862,68.282722,159.26384,237.101334,37.728714,91.642258
2017-05-10,54.209583,34.43512,119.68,72.809631,150.289993,954.840027,42.518383,35.741692,121.229782,268.401703,24.219999,148.333405,85.43,63.017483,68.549751,158.408112,237.52713,37.955757,94.074623
2017-05-11,53.970207,34.63184,119.519997,71.125603,150.039993,955.890015,42.655445,35.424076,121.614769,268.747406,23.879999,149.099197,85.129997,63.500412,67.709076,158.13945,237.041931,37.945885,94.244087
2017-05-12,53.40168,34.808884,119.32,70.630302,150.330002,955.140015,42.812088,35.26527,122.04911,267.927612,23.469999,148.761063,84.830002,62.652821,67.629959,157.711594,236.645828,37.995247,93.695808
2017-05-15,53.860489,35.123627,119.040001,71.670433,150.190002,959.219971,43.301594,35.364525,125.356003,269.004211,23.74,150.441803,86.07,62.593685,67.679413,159.293686,237.952927,38.09396,94.712616
2017-05-16,54.3592,35.644928,119.360001,71.125603,149.779999,964.609985,43.477814,35.553108,126.125969,268.312805,23.75,151.724731,85.629997,62.869648,69.04216,158.965332,237.735077,37.699097,96.018517
2017-05-17,53.291965,35.576073,117.099998,67.658478,144.850006,942.169983,42.675785,34.778923,125.040115,265.932404,22.889999,146.463699,83.669998,62.091042,67.122383,156.517578,233.516693,36.978481,91.851601
2017-05-18,52.883022,35.910492,117.400002,69.144386,147.660004,950.5,42.695591,34.957581,125.336258,264.036011,22.66,148.989792,84.889999,62.968201,67.351158,157.10463,234.457413,37.462185,93.62603
2017-05-19,53.670982,36.333431,116.93,69.639694,148.059998,954.650024,42.923325,35.136242,125.365875,269.438812,22.690001,151.565613,85.669998,62.859791,67.331268,159.482742,235.982361,37.748459,92.998001
2017-05-22,53.720852,36.353104,115.709999,70.234055,148.240005,964.070007,42.972836,35.503483,125.622536,273.626709,23.040001,152.072815,85.93,63.116039,68.087234,160.388229,237.180557,37.758327,93.406715
2017-05-23,53.990154,36.323597,117.309998,68.995789,148.070007,970.549988,43.01244,35.592812,125.879181,274.940369,22.809999,152.589966,85.830002,63.618683,68.316025,160.676773,237.705383,37.817558,92.220444
