,AXS,AXP,VSAT,BC,EGN,JWN,PAG,AGN,TAP,UAL,LYB,KHC,WTM,LPX,HAIN,GPC,HRL,GE,T,HAS,LVLT,GPS,MAS,VIA,VRSK,SNA,XRAY,LAZ,JNJ,APD,CXO,AES,BEN,KSS,FLS,SKX,AMAT,COLM,SWKS,CRI,HD,ARNC,LLY,NWS,RTN,AMD,PCLN,NWL,FSLR,PM,GRMN,S,QCOM,FTI,NFX,MD,AVT,MO,MDLZ,UHS,MS,JLL,NUAN,ETR,KMB,MUR,PEP,AMGN,KMI,GWW,OTEX,GWR,LUK,WPX,SEE,HPE,WHR,LNG,CASY,MDT,UNP,CL,CA,WAB,SJM,FCNCA,ADM,TRIP,NKE,LEG,LMT,VMC,MMM,CMCSA,BAC,CVX,AAL,CVS,CAH,LOW,PDCO,DISH,DIS,TGT,TWTR,F,SON,CELG,RPM,HOG,INTC,M,MLM,Y,XOM,STX,SLB,ALKS,CSCO,HHC
CMCSA,4.42806076452e-05,2.25139450574e-05,3.07999197709e-05,3.78189011167e-05,2.51582564141e-05,1.84761110573e-05,4.05511706663e-05,3.70915610311e-06,2.23068178512e-05,4.01542741322e-05,3.51930710081e-05,1.99451706115e-05,-9.21393766578e-07,6.20560614997e-06,1.96841743899e-05,2.77038210565e-05,1.9357591264e-05,3.55590395512e-05,2.72066670555e-05,2.44529511346e-05,3.10104031839e-05,4.51852663125e-05,3.11768786208e-05,2.78337929566e-05,3.04029651342e-05,2.70833190122e-05,-8.47849362445e-06,3.12788348949e-05,-4.44797557143e-07,1.41041864233e-05,6.26962876538e-06,1.2538735436e-05,3.39414342138e-05,2.7203232241e-05,3.52087458819e-05,2.63040124341e-05,5.96073207016e-05,2.93717772819e-05,4.74889630309e-05,2.26510819515e-05,2.00266853709e-05,4.59738434845e-05,3.62758608667e-06,2.15552868173e-05,1.71589962514e-05,2.58329392208e-05,1.40736517546e-05,4.54204319058e-05,2.48291092067e-05,8.58246020002e-06,2.53317372307e-05,8.56219840984e-05,2.42305640445e-05,-9.95335103219e-06,1.98191539896e-05,2.62931598423e-06,9.81170502894e-06,1.38152626395e-05,1.54473052119e-05,1.75287244253e-06,3.39704329292e-05,4.83272058599e-05,3.47013880024e-05,2.39723200347e-06,1.15492287288e-05,2.43810133185e-05,2.37869235453e-07,1.06795276807e-05,1.77364485453e-05,1.4484792019e-05,2.18478615597e-05,3.65380133604e-05,3.99771161644e-05,3.72577791407e-05,1.71498978988e-05,5.03386799354e-05,2.44265767534e-05,2.22089272274e-05,1.39854475815e-05,1.32185190688e-05,3.3959149308e-05,-3.52905273804e-06,2.28737030142e-05,5.65652026685e-06,2.03012633118e-05,3.85711832059e-05,2.41296863484e-05,6.83098948974e-06,2.5599894908e-05,5.21065117066e-05,1.79820173882e-05,2.91291424025e-05,4.24732354876e-06,0.000126187157515,3.78478507276e-05,9.79409518761e-06,2.76776100897e-05,1.95330224833e-05,1.10519918481e-05,2.61578269446e-05,9.53088407905e-06,6.87114998455e-05,4.07446059579e-05,1.017081157e-05,2.22463488745e-05,2.6099768954e-05,1.86702156753e-05,1.56405330655e-05,1.21513191967e-05,1.65388802312e-05,3.56978514164e-05,2.68108324854e-05,4.13292029356e-05,2.1918776394e-05,7.94678337448e-06,3.7430674958e-05,9.02852475266e-06,-1.03358814765e-05,2.51140506848e-05,7.3383657853e-06
BAC,8.34550143459e-05,6.78269172969e-05,5.83864489131e-05,9.05404392342e-05,7.07726981494e-05,7.36462548238e-05,9.42294505242e-05,1.53293835385e-06,8.38632578727e-06,7.84184070451e-05,6.90265830903e-05,-1.60182220484e-07,1.01983639693e-05,5.19837370457e-05,1.77538750249e-05,2.09312801977e-05,1.51342032373e-05,4.44038990412e-05,2.91557404773e-05,4.53302711322e-05,3.33686395258e-05,9.05726636077e-05,4.77833650599e-05,-2.14613325889e-05,1.80856234037e-05,5.5328639632e-05,2.75342055369e-05,9.51806408346e-05,3.89937948992e-06,4.50864657385e-05,6.563866713e-05,-4.77058017179e-06,8.57235423723e-05,7.80624228596e-05,7.98312993534e-05,7.16608101796e-05,7.19153224596e-05,5.71863051601e-05,6.6220878832e-05,4.5712514601e-05,2.38179882989e-05,9.28568967123e-05,1.13066893659e-05,4.98578045878e-05,2.31532210152e-05,9.4449598043e-05,4.14769849645e-05,4.01116190547e-05,6.59066661219e-05,2.0814826502e-06,5.15884892231e-05,8.20846470333e-05,5.13778373009e-05,2.22596973241e-05,0.000102941242687,3.88401110832e-05,7.85842523027e-05,5.06948261027e-06,1.18161412047e-05,4.7278474065e-05,0.000160835727542,6.98916574862e-05,6.45744270171e-05,-2.92070901184e-05,2.22590280267e-06,8.73165415917e-05,-4.92217991315e-06,5.34815284283e-05,3.68913458409e-05,6.15350256489e-05,4.52358593405e-05,8.3735216125e-05,0.000105599917632,9.15932324351e-05,3.85961913048e-05,5.29822927834e-05,4.25997703132e-05,4.15777107832e-05,1.00042301067e-05,2.21307555519e-05,5.36971769843e-05,-2.56451826141e-05,1.86026102275e-05,3.71534753946e-05,2.88590498218e-06,0.000147052664799,3.86649254043e-05,5.56864046715e-05,3.36866040627e-05,5.57340213246e-05,2.22041894176e-05,6.26559072649e-05,8.4824222583e-06,3.78478507276e-05,0.000190594888177,4.0343131837e-05,9.56858524383e-05,4.51709623216e-05,3.04531179709e-05,4.62815671906e-05,3.32774891166e-05,3.2297310143e-05,2.50612698855e-05,3.66809753157e-05,4.60007453805e-05,6.56967421067e-05,5.17205965008e-05,4.46727820728e-05,5.8113860591e-05,4.61876876374e-05,3.94075050055e-05,8.81995495498e-05,5.98395869264e-05,6.36529148559e-05,2.72860714581e-05,2.54053347302e-05,2.08988648483e-05,4.94105797519e-05,3.70460274413e-05,1.78280161833e-05
CVX,1.63106420898e-05,1.76551289581e-05,1.4017972264e-05,2.89152917106e-05,9.7586985307e-05,3.2718885384e-05,2.68220982874e-05,-6.54989518439e-06,1.4648061098e-05,4.83204738977e-06,4.76782244424e-05,-1.62293263904e-06,5.72488859092e-06,2.49410127002e-05,-3.48656830724e-07,1.92555517394e-05,1.44129582901e-05,3.52013641843e-05,2.41228024144e-05,6.68444753799e-06,1.91129168711e-05,5.60719751377e-05,9.02001446949e-06,-6.24469363652e-06,-2.14119651799e-06,2.54131323584e-05,2.15074933517e-06,2.1010994934e-05,8.55816710909e-06,2.45467931975e-05,7.96889141685e-05,2.83234993884e-05,1.86866788806e-05,5.05353979379e-05,4.29011244703e-05,2.31067367614e-05,-1.07089703565e-06,2.56049462225e-05,4.93222481188e-06,2.60229771858e-05,1.1560831043e-05,2.60082171662e-05,6.87783482066e-06,3.35462868673e-05,9.91967338401e-07,1.09769284583e-05,-1.3399107599e-05,1.11543178935e-05,5.26389183299e-05,4.95626338717e-06,1.11068871061e-05,1.14797607465e-06,1.75144927945e-05,6.69369611279e-05,0.00012096863767,-7.02448440915e-06,2.65541719349e-05,-2.83703462101e-07,1.04366010746e-05,9.29764910353e-06,3.9842366668e-05,1.28327676134e-05,1.59315528526e-05,5.56552567171e-06,-3.96909544785e-06,0.000119029940109,3.69667150665e-06,6.20814608819e-06,5.0337729933e-05,3.85680093835e-05,1.93003636952e-05,3.95241885646e-05,3.62699613716e-05,0.000144637537477,1.24666909912e-05,1.80234650602e-05,-2.78192621413e-06,5.92490396476e-05,2.00360673794e-06,1.73042541196e-06,2.56934352314e-05,-5.59044939999e-06,-1.45720520692e-05,1.31644647526e-05,-3.32565298299e-06,3.20361961027e-05,3.26444972905e-05,2.59174817629e-05,-3.24491646489e-06,2.86449538345e-06,1.30224355042e-06,9.59786181086e-06,5.03852909072e-06,9.79409518761e-06,4.0343131837e-05,8.20908427205e-05,2.07948406581e-05,1.06734131431e-05,1.53400806536e-05,1.93167496284e-05,3.63570095809e-06,1.37633369131e-05,8.76337192962e-06,2.02158460084e-05,-2.10378215562e-05,3.08557397815e-05,2.21476186899e-05,-1.75304739265e-06,1.4733294465e-05,2.27433462215e-05,1.36261629332e-05,3.6288844563e-05,1.07925619086e-05,1.92850782708e-05,4.28114507925e-05,1.28404552202e-05,5.62571743403e-05,1.10212408525e-05,1.26015758998e-05,1.45029882846e-05
AAL,8.54011820827e-05,6.21144680443e-05,7.19476391915e-05,0.000134580183093,3.4947105007e-05,0.000116806213817,8.67932922505e-05,1.04442332604e-05,1.74368586954e-05,0.000261681266041,7.01160484755e-05,2.02152847153e-05,1.82205873465e-05,5.51427517051e-05,4.82576418168e-05,4.0741080531e-05,1.63645375698e-05,4.70884371098e-05,3.015940089e-05,8.76078175092e-05,3.91478578435e-05,9.23624324135e-05,6.44340559793e-05,-6.7804155526e-07,3.55538047259e-05,5.53184960755e-05,4.43217421797e-05,8.6513744876e-05,1.66603164195e-05,6.54733379073e-05,1.84496517732e-05,2.40222114486e-05,7.42480736276e-05,0.000101798415936,7.20137579704e-05,9.51386787402e-05,7.8019505603e-05,8.50089612412e-05,7.45478152639e-05,6.19141734683e-05,4.01241162045e-05,8.63798490229e-05,2.10962473962e-05,6.66764122389e-05,2.12632782985e-05,4.54499889958e-05,5.06733413138e-05,7.11954998183e-05,7.04576548728e-05,3.31360648227e-05,3.56403391295e-05,7.70328157513e-05,5.11696869123e-05,3.60436716969e-05,-2.59813184387e-07,5.16274000005e-05,0.000104779774417,2.29894169463e-05,2.89097826997e-05,6.68818086457e-05,8.74813358813e-05,6.67227866172e-05,8.21363675441e-05,3.53756594072e-06,-4.09353457839e-06,2.17149657161e-05,1.89455472533e-05,6.57777098371e-05,4.90479802565e-05,4.3014391871e-05,5.08507913037e-05,7.7958195395e-05,6.85696695349e-05,4.73500113821e-06,4.15925664304e-05,4.38601383971e-05,7.55519599989e-05,2.89679301487e-05,2.41788981986e-05,2.43741860726e-05,5.52428515606e-05,-3.01589200281e-06,4.9509172084e-05,5.44389903144e-05,2.89069436319e-06,8.8423189077e-05,1.67768272592e-05,-3.82469487519e-06,6.32050036344e-05,8.41026849443e-05,3.0456749218e-05,4.16304255746e-05,3.75865660506e-05,2.76776100897e-05,9.56858524383e-05,2.07948406581e-05,0.000355784828152,1.18313035674e-05,5.75871585818e-05,5.13528094922e-05,5.23205937906e-05,3.9911370734e-05,2.06761853141e-05,3.04421880799e-05,5.75730901191e-05,4.50468790724e-05,6.41998532871e-05,4.81766288736e-05,5.94962383976e-05,5.46300559736e-05,5.95960340895e-05,0.000102819778186,5.62583753012e-05,4.71750553189e-05,7.00502733834e-06,0.00011339880434,2.2416076723e-05,6.53660058303e-05,5.49126901012e-05,4.18256354125e-05
CVS,1.13103048577e-05,2.46588483074e-05,1.95651846451e-05,3.74361335124e-05,3.0300374877e-05,5.25361836808e-05,6.42572564309e-05,2.95907758651e-05,8.34352952279e-06,5.41577071507e-06,2.91164952644e-05,2.53037841961e-05,1.59349740326e-05,3.17047189996e-05,5.06540103138e-05,3.16045058581e-05,4.22860034644e-05,2.16067564511e-05,1.21595990274e-05,2.54731787167e-06,2.35251316307e-05,7.51880092803e-05,2.71977334048e-05,9.38954801741e-06,1.67511585495e-05,3.4559725215e-05,1.58430744877e-05,1.24051165679e-05,6.03215349602e-06,1.30305901935e-05,2.67755316846e-05,4.93175889669e-07,2.64564764299e-05,3.38111048799e-05,2.74257099054e-05,3.31503252999e-05,9.64244041612e-06,3.7435629978e-05,2.06721219713e-05,2.35194651708e-05,2.46115858304e-05,5.61738412684e-06,1.02515131558e-06,2.70741231633e-05,9.860372435e-06,4.08460743078e-05,5.17563971727e-06,3.14199833954e-05,2.40560535695e-05,2.89863138254e-06,2.70503264686e-05,3.06726439735e-05,1.08435818018e-05,1.34752335874e-05,3.21773141159e-05,-2.53899119747e-05,1.96578763289e-05,2.99664347087e-06,2.91935092421e-05,5.54464347023e-07,3.61344524729e-05,3.4001252021e-05,2.19404627679e-05,-7.40235768445e-06,2.63070664262e-05,2.14520899599e-05,1.06060785615e-05,3.22374018243e-05,9.49420859686e-06,3.16274050698e-05,1.31869262097e-05,2.89518267255e-05,2.01607016499e-05,2.76757183615e-05,5.28175112892e-06,-3.09996160049e-06,2.66763354434e-05,-1.02055361085e-05,3.25895784556e-05,1.52529212183e-05,2.44388528532e-05,3.72939648766e-06,1.81095234476e-05,8.64766863516e-06,4.83516031686e-05,3.3954093912e-05,5.17727930195e-05,4.17073761686e-06,3.93865210902e-05,1.51444007961e-05,7.38692921148e-07,4.99036858502e-06,4.37787412586e-06,1.95330224833e-05,4.51709623216e-05,1.06734131431e-05,1.18313035674e-05,0.000122144026021,2.85579384706e-05,3.28230135192e-05,3.4922475984e-05,2.01815949552e-05,1.52807184212e-05,5.59384533392e-05,3.49037889907e-07,4.92549861051e-05,1.64077882179e-05,2.36401741875e-05,2.06653144072e-05,1.70831803795e-05,1.27033276882e-05,3.92621962565e-05,1.45374870439e-05,1.55419322666e-05,9.11650879345e-06,-1.33781126628e-06,1.56688616316e-05,3.41223490469e-05,1.95292177565e-05,2.1979987781e-07
CAH,2.82786744106e-05,2.89997879927e-05,4.20342203841e-05,4.74942294232e-05,5.52005941972e-05,7.22114356229e-05,4.6201970243e-05,4.7740146348e-05,-1.28787604806e-05,7.61648937965e-05,3.29931519969e-05,-7.65161326019e-07,2.14810473875e-06,3.12177435669e-05,1.27262929123e-06,1.97326859136e-05,1.15106477477e-05,6.18293018531e-06,1.12062998767e-05,2.52144277547e-05,2.18243741493e-05,6.24053162516e-05,2.94308605901e-05,3.47462509982e-05,3.73862924586e-05,2.29782082842e-05,4.96477743577e-05,4.40855326061e-05,3.79332780299e-05,2.59844947826e-05,4.77633469637e-05,9.30685610547e-06,3.25760560399e-05,6.56438632191e-05,2.50823744925e-05,7.45282756456e-05,4.59297369366e-05,6.36137609073e-05,3.45943632741e-05,3.20138380033e-05,6.62094014561e-06,5.64236057288e-05,3.51292797286e-05,4.61053315944e-05,9.84916344688e-06,2.90991406943e-05,3.86727168997e-05,2.0882531866e-05,7.44267347039e-05,6.4913760378e-06,-4.15414376531e-06,4.1817406218e-05,2.61116599012e-05,1.52042603734e-05,4.54410798388e-05,4.0165749066e-05,2.41572335601e-05,-5.41771431033e-06,2.18521019274e-06,5.92756662589e-05,2.4530757382e-05,2.98485341573e-05,4.51598307248e-05,6.73457346735e-06,-6.44972545054e-06,3.29800519576e-05,-2.481709965e-06,4.26903592017e-05,2.45241959331e-05,0.000103105608312,2.80080946323e-05,3.05320043948e-05,1.77244912388e-05,5.25838379706e-05,7.8859030298e-06,2.46827114065e-05,3.3418319399e-05,1.47870572549e-05,2.30113882391e-05,1.77450942372e-05,1.76557325449e-05,-6.86881719727e-06,4.09184777644e-05,1.35351024749e-05,-4.57296200226e-06,3.18345879711e-05,3.57466518677e-06,2.18397615101e-05,1.92765014496e-05,2.22628963175e-05,1.36977346611e-05,2.45584762744e-05,3.84577523949e-06,1.10519918481e-05,3.04531179709e-05,1.53400806536e-05,5.75871585818e-05,2.85579384706e-05,0.000217372409391,1.13353609921e-05,7.73944226789e-05,5.6707617241e-05,2.15812446172e-05,2.38192502568e-05,5.27895858438e-05,2.61588398392e-05,1.77830404044e-05,5.89810767286e-05,1.81931187848e-05,7.06470372013e-05,8.54560088341e-06,7.49148411628e-05,3.35172557198e-05,1.86551500536e-05,4.33983142838e-06,1.95898895057e-05,6.89376986188e-06,6.13434617861e-05,2.25928654191e-05,1.91035538728e-05
LOW,1.72269399676e-05,2.33860767524e-05,1.11418449967e-05,7.36349552736e-05,5.04462385288e-05,6.38857290179e-05,5.41424705852e-05,9.48847981393e-06,2.14108545376e-05,5.61170940157e-05,3.14367037553e-05,1.20063520022e-05,1.44781381523e-06,6.03964327989e-05,3.63428302411e-05,7.12984167541e-05,1.43097351189e-05,3.2870205353e-05,2.1672133772e-05,2.94021718372e-06,4.04888161425e-05,7.58205458558e-05,4.76316503039e-05,-1.9065168736e-06,2.63195578549e-05,6.70425465176e-05,2.46568188361e-05,3.41095773317e-05,-3.85645746617e-07,2.85424609832e-05,3.60460738919e-05,7.53798549218e-06,3.83416268915e-05,7.88965117496e-05,5.8458343532e-05,3.19055523685e-05,1.15934783378e-05,2.36089939803e-05,7.65290991662e-06,4.86327381076e-05,7.80288583999e-05,4.28188323852e-05,1.20842718298e-05,3.65587491914e-05,2.29920053581e-05,-5.76851727735e-05,2.09195823633e-06,1.94366163388e-05,-1.74694141229e-05,8.19313018639e-06,4.2137453473e-05,3.25314973285e-05,3.41489197991e-05,2.01217217718e-05,6.94371908393e-05,5.35933483022e-06,2.99762926957e-05,9.38766899725e-06,2.14745071665e-05,1.74350521137e-05,4.4121398929e-05,3.49378891791e-05,4.20476231558e-05,-8.94049028773e-07,3.08583161544e-06,4.84403971361e-05,5.51075566422e-06,2.33779376852e-05,8.65327113086e-06,3.37660898214e-05,2.75303956902e-05,4.81957684178e-05,3.81545309261e-05,5.30977889711e-05,2.31581319956e-05,2.46874384468e-06,4.77189088806e-05,4.05670933336e-05,2.71168680183e-05,2.01369683049e-05,3.39512467989e-05,3.45426551372e-06,5.50333218633e-07,2.39394520043e-05,1.35633852061e-05,4.96902443867e-05,1.75260492489e-05,6.88336891307e-05,2.12078935134e-05,4.33285482641e-05,1.94408147797e-05,4.27924467324e-05,1.02786297037e-05,2.61578269446e-05,4.62815671906e-05,1.93167496284e-05,5.13528094922e-05,3.28230135192e-05,1.13353609921e-05,0.000140675739496,5.85561422268e-05,2.65093691248e-05,1.65548425543e-05,4.62261722979e-05,-3.18644095735e-06,3.91214046457e-05,3.75488328164e-05,2.27007485895e-05,5.03741756463e-05,4.83966979207e-05,1.61543886802e-05,8.42159774548e-05,4.51802493295e-05,1.54295069251e-05,1.61100725272e-05,1.71759742157e-05,3.10332470171e-05,1.42223122692e-05,2.66066938655e-05,9.9977249067e-06
PDCO,5.25782745332e-05,3.32254625687e-05,5.58744214403e-05,6.58449489911e-05,2.98098261307e-05,4.62268296284e-05,6.23737832051e-05,5.80135978204e-05,2.24917539132e-05,4.89310578406e-05,4.0909255441e-05,1.54298517862e-05,2.02798946933e-05,6.16490483475e-05,3.01981849237e-05,5.81102980699e-05,1.02267438116e-05,2.12700109822e-05,2.0890266625e-05,2.79300318491e-05,3.70694528594e-05,8.33219404628e-05,4.49159228986e-05,1.68394269246e-05,4.04535338983e-05,4.92407684705e-05,7.65756546374e-05,4.65663924287e-05,2.11259586973e-05,2.34569242739e-05,1.92614011865e-05,1.98531441363e-05,5.34444651072e-05,8.8165898736e-05,5.12759930298e-05,5.43839922255e-05,3.97024425845e-05,5.76397289886e-05,3.55430991479e-05,6.22526486734e-05,3.07513270834e-05,4.12759383247e-05,2.49877419511e-05,5.98216592741e-05,2.01211238745e-05,2.22217378833e-05,4.14210496356e-05,5.87398450823e-06,2.82145337973e-05,1.97888621791e-05,4.55125237267e-05,3.90012648976e-05,3.96972607846e-05,7.90503595951e-06,4.09494710106e-05,7.29561228052e-05,5.01646153379e-05,1.72913134951e-05,2.38077086901e-05,5.17347593168e-05,3.06388268513e-05,6.2872567813e-05,4.39036625044e-05,7.55184061757e-06,1.33504860348e-05,2.64221965241e-05,1.1472300838e-05,5.05994647321e-05,3.17579676672e-05,3.34817683615e-05,2.93373745273e-05,4.79934161496e-05,2.67991261895e-05,3.12278880143e-05,3.4499537868e-05,-6.21360453759e-06,4.71102151249e-05,2.71887995341e-06,3.16898527752e-05,4.1912162387e-05,3.40447073126e-05,1.27852121987e-05,4.36297007589e-05,3.88147273773e-05,4.93090371929e-06,6.42861101518e-05,1.74236179767e-05,6.06022310193e-05,1.34863617732e-05,3.28208628795e-05,1.99733381451e-05,4.97716403598e-05,2.26744049714e-05,9.53088407905e-06,3.32774891166e-05,3.63570095809e-06,5.23205937906e-05,3.4922475984e-05,7.73944226789e-05,5.85561422268e-05,0.000199575273203,3.26994441552e-05,2.42080348461e-05,2.61230053356e-05,4.06543656332e-05,4.78137817073e-05,4.13117811156e-05,5.26429565317e-05,4.95766549311e-05,5.5247960811e-05,2.14958547781e-05,9.95119907072e-05,4.97077550152e-05,3.35828458969e-05,1.583549564e-05,4.62304952686e-05,7.6096774482e-06,6.93983652177e-05,5.16015063528e-05,1.77306769397e-05
DISH,3.90404214226e-05,2.38179817955e-05,2.26264291769e-05,3.52365289142e-05,7.26097224689e-05,3.65555146187e-05,5.6120100526e-05,2.17156864016e-05,3.34380114561e-05,5.51566147196e-05,4.39274262891e-05,1.18087917523e-05,-1.41720835024e-05,9.42907712983e-06,-3.76967001085e-06,3.01287705353e-05,1.33380673054e-05,1.45330428023e-05,2.88144673352e-05,4.46415113416e-05,5.5220079418e-05,5.37557566591e-05,4.80094289121e-05,5.3054070742e-05,4.93598401169e-05,1.25793324203e-05,7.14206242559e-06,3.41903495745e-05,5.48811613001e-06,4.42165480191e-05,4.58946003911e-05,9.94991177214e-06,3.80889693639e-05,6.87030454228e-05,5.40948598003e-05,6.49951487987e-05,5.9669991526e-05,2.95235848951e-05,3.82320345811e-05,3.62973486638e-05,1.01374705657e-05,4.88607908247e-05,1.26833559784e-05,4.08175521328e-05,1.42385862913e-05,2.77818045558e-06,1.97430993958e-05,4.03196590422e-05,1.60649513268e-05,1.51435600033e-05,2.0185582687e-05,0.000105373395414,3.59510315472e-05,1.61065069359e-05,1.11259398628e-05,1.17374738105e-05,2.17755593217e-05,1.0929906511e-05,1.36952125688e-05,1.92468691684e-05,2.9973731693e-05,5.29789545349e-05,3.98400835762e-05,4.69066606592e-06,3.31293683518e-06,3.67739246732e-05,3.15802319023e-06,1.11139128017e-05,4.62472234529e-05,3.52338641943e-05,2.82509867856e-05,5.13413661437e-05,4.73859334263e-05,7.19711188831e-05,1.84370815582e-05,2.90237519059e-05,2.89565479036e-05,5.50995068256e-05,1.48640676368e-05,9.02097369657e-06,3.76695822147e-05,8.57083806891e-06,6.07397374945e-06,2.68261661016e-05,2.00164426999e-06,4.12786859492e-05,1.41597918012e-05,1.39345132599e-05,1.45997302643e-05,3.48061144579e-05,1.2209715539e-05,2.63672932134e-05,1.35852874815e-06,6.87114998455e-05,3.2297310143e-05,1.37633369131e-05,3.9911370734e-05,2.01815949552e-05,5.6707617241e-05,2.65093691248e-05,3.26994441552e-05,0.000220486172515,4.37995736886e-05,9.31007323979e-06,3.64213448137e-05,2.43223764865e-05,1.6310251139e-05,3.22803527376e-05,4.71852364176e-05,3.61234425795e-05,2.96091334732e-05,8.74150117517e-05,2.18535938053e-05,1.83586743092e-05,1.3524596423e-05,3.12000142005e-05,1.63496916788e-05,-6.85958403717e-06,3.68432758875e-05,-1.80527242855e-06
DIS,3.28576066483e-05,1.80136492303e-05,2.77027396812e-05,2.02182245431e-05,2.77634003557e-05,2.87323800401e-05,2.4139958646e-05,1.26337076427e-05,1.65810322238e-05,1.54411512277e-05,2.56526351613e-05,7.73943976832e-06,4.39731552565e-06,3.97723531183e-07,2.58470378988e-05,3.70680941615e-05,1.18197056546e-05,2.92654488397e-05,4.00885296965e-05,1.78006925509e-05,2.26932053712e-05,4.55751003178e-05,2.01794439305e-05,8.25581489379e-05,2.75300639266e-05,1.95963104208e-05,2.26716094878e-05,2.02072221569e-05,-3.07571621503e-06,1.42294227529e-05,1.15967128242e-05,8.45613905833e-06,1.91014110772e-05,4.74555754253e-05,3.20939389847e-05,2.48598880091e-05,5.18104753389e-06,2.68716971228e-05,2.32353236748e-06,2.30392037048e-05,3.83810634852e-06,2.55751960521e-05,2.22598867286e-06,3.15927878417e-05,3.3068229956e-06,-1.69134235743e-06,2.60051466349e-05,2.01461572135e-05,2.38828645999e-06,9.54078863565e-07,6.8779501973e-06,4.70269761563e-05,-1.57532342491e-06,2.28166798363e-05,3.2357626296e-05,2.61701400526e-05,2.01793611434e-05,1.5454042232e-05,2.32519348263e-06,1.71105722124e-06,1.83224957944e-05,1.95885591423e-05,6.90080594763e-06,5.86705818972e-06,5.50805792776e-06,3.66530123604e-05,4.50157528926e-08,5.97713602369e-06,2.04991846201e-05,2.03015099247e-05,4.45865364272e-06,2.05331448341e-05,1.9400008297e-05,3.53136228056e-05,-2.45135159235e-07,2.37476512532e-05,3.45884443069e-06,1.87769289949e-05,1.90317454345e-05,4.31373545429e-06,1.43797370905e-05,-4.08948839379e-06,-9.05821738447e-06,2.23098056866e-05,4.51787643084e-06,3.10647436927e-05,1.31247274151e-05,3.57432260167e-06,2.42228778274e-05,3.50791564504e-05,1.17007279033e-06,-6.44720931978e-06,5.57201046113e-06,4.07446059579e-05,2.50612698855e-05,8.76337192962e-06,2.06761853141e-05,1.52807184212e-05,2.15812446172e-05,1.65548425543e-05,2.42080348461e-05,4.37995736886e-05,8.52295507599e-05,2.97147474535e-05,-1.84840869371e-05,2.69415929326e-05,1.77261085744e-05,1.01627825541e-05,1.58274839902e-05,1.97647766749e-05,1.13858287031e-05,7.14302404524e-05,-8.78261729955e-07,2.14542758398e-05,1.06359138938e-05,4.24736297184e-05,1.66913954391e-05,-1.34858124973e-05,1.56976852969e-05,1.04239651916e-05
TGT,9.24424279365e-06,1.70211104793e-05,3.66629503404e-05,5.11924707179e-05,5.76152875723e-05,0.000157352898329,7.38450622741e-05,-1.00692217543e-05,5.81840197057e-06,2.05529642393e-05,2.54860978488e-05,1.10408062575e-05,1.35269191252e-05,1.89420873448e-05,5.13388547182e-05,5.93601233262e-05,3.53124927456e-05,2.96729782719e-05,1.3913948246e-05,1.14174610412e-05,4.78861219423e-05,0.000158989991761,2.27284987594e-05,-2.52659607526e-06,7.68705298989e-06,2.44700936971e-05,1.27492362312e-05,1.9435369802e-05,-4.58432509759e-06,1.54784456822e-05,5.53396955658e-05,8.63846515101e-06,2.71537625168e-05,0.000176974403028,5.28572819863e-05,3.69530634438e-05,-1.12150280789e-05,5.98390180077e-05,8.88732831661e-06,6.37656028623e-05,3.43707079438e-05,5.25508400598e-06,-7.75840611034e-06,3.32705184204e-05,2.09624342867e-06,-9.14078959942e-05,5.11126920882e-06,2.09795555052e-05,5.65898789974e-05,-1.56318064884e-05,2.50498287059e-05,9.65964965162e-06,1.459059485e-06,6.48605011687e-05,7.67334785742e-05,9.18995329333e-06,1.88642870782e-05,-8.66708855275e-06,1.53696190998e-05,2.39757791179e-05,3.043509812e-05,3.34425500765e-05,1.6187609291e-05,-4.60939633508e-06,6.5399515864e-06,7.27332983806e-05,2.62178929036e-06,2.2565588955e-05,2.11313930686e-05,2.93932721004e-05,1.50370422661e-05,3.50213533311e-05,1.05130061719e-05,6.84727693161e-05,1.26061531547e-05,1.90506204296e-05,1.7363620311e-05,3.78099617217e-07,5.69413325584e-05,2.30535874859e-06,6.03692811701e-06,3.74861529558e-06,-5.50493683861e-06,1.57020622771e-05,4.59350951979e-05,3.76423374773e-05,2.26496604095e-05,6.80042946941e-05,3.81939570795e-05,1.59146563117e-05,-6.22588398141e-06,1.17777558637e-05,-5.29675526338e-06,1.017081157e-05,3.66809753157e-05,2.02158460084e-05,3.04421880799e-05,5.59384533392e-05,2.38192502568e-05,4.62261722979e-05,2.61230053356e-05,9.31007323979e-06,2.97147474535e-05,0.000203934974529,1.65618319458e-05,5.10616078081e-05,2.5449439747e-05,5.91169124339e-06,1.28809641932e-05,2.0934175963e-05,1.29355069926e-05,0.000205812477877,1.63859280144e-05,1.14022755991e-05,1.26602678902e-05,-1.89923790842e-05,3.43636575714e-05,1.53885171146e-05,4.92217335538e-07,1.50940071577e-05
