,ALGN,AOS,BP,CELG,EVR,FB,GOOGL,HSBC,INTC,JNJ,JPM,LMT,LPX,LRCX,MASI,MRK,MRO,MSFT,RTN,T,THO,WFC,WMT,WRK,XOM,portfolioreturn,portfoliostandarddeviation,returnoverrisk
554,0.01,0.02,0.05,0.06,0.01,0.05,0.02,0.12,0.03,0.08,0.03,0.03,0.01,0.04,0.02,0.07,0.04,0.07,0.05,0.02,0.01,0.02,0.04,0.09,0.01,0.136913095768,0.00637571532844,21.4741544619
555,0.01,0.01,0.15,0.08,0.05,0.07,0.03,0.01,0.02,0.03,0.01,0.03,0.07,0.05,0.01,0.01,0.05,0.04,0.03,0.11,0.02,0.01,0.02,0.02,0.06,0.114010436116,0.00562489069755,20.2689158326
556,0.01,0.05,0.06,0.04,0.06,0.03,0.02,0.01,0.03,0.05,0.02,0.06,0.02,0.04,0.02,0.06,0.04,0.04,0.01,0.05,0.04,0.15,0.05,0.03,0.01,0.0835116684006,0.00571677894966,14.6081681898
557,0.02,0.02,0.03,0.03,0.04,0.05,0.04,0.11,0.1,0.03,0.02,0.09,0.02,0.02,0.06,0.02,0.01,0.01,0.03,0.05,0.08,0.02,0.03,0.03,0.04,0.118103804288,0.00587174047232,20.1139346749
558,0.11,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.03,0.01,0.01,0.05,0.01,0.02,0.04,0.05,0.19,0.03,0.07,0.04,0.04,0.15,0.02,0.01,0.01,0.104650823715,0.00656440408878,15.9421666155
559,0.02,0.02,0.02,0.09,0.01,0.01,0.06,0.01,0.03,0.04,0.02,0.05,0.01,0.18,0.02,0.04,0.02,0.03,0.04,0.04,0.03,0.01,0.08,0.11,0.01,0.179225836257,0.00603915432998,29.6773068652
560,0.02,0.01,0.04,0.02,0.02,0.04,0.01,0.02,0.05,0.03,0.1,0.02,0.03,0.03,0.04,0.03,0.03,0.05,0.02,0.03,0.09,0.03,0.01,0.03,0.2,0.0880782445954,0.0057209370598,15.395772349
561,0.1,0.01,0.01,0.02,0.03,0.01,0.04,0.05,0.09,0.05,0.13,0.02,0.03,0.01,0.03,0.02,0.02,0.01,0.01,0.05,0.17,0.01,0.06,0.01,0.01,0.148521548654,0.00662457951226,22.419769946
562,0.03,0.01,0.01,0.01,0.02,0.09,0.02,0.04,0.01,0.04,0.01,0.01,0.04,0.04,0.07,0.03,0.09,0.04,0.03,0.03,0.05,0.01,0.04,0.13,0.1,0.107937663191,0.00593645763709,18.1821668391
563,0.02,0.04,0.12,0.05,0.05,0.03,0.01,0.06,0.02,0.05,0.01,0.01,0.02,0.04,0.05,0.02,0.01,0.04,0.04,0.11,0.06,0.01,0.03,0.09,0.01,0.120525143114,0.0057886739065,20.8208555294
564,0.05,0.07,0.06,0.04,0.03,0.02,0.01,0.03,0.02,0.03,0.01,0.04,0.1,0.02,0.04,0.1,0.02,0.04,0.12,0.05,0.01,0.01,0.01,0.04,0.03,0.149483910836,0.00589785105584,25.3454876057
565,0.05,0.03,0.07,0.05,0.01,0.02,0.07,0.03,0.03,0.06,0.09,0.1,0.06,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.03,0.01,0.08,0.08,0.04,0.15370565988,0.00621952353323,24.7134139873
566,0.07,0.02,0.07,0.01,0.06,0.04,0.05,0.13,0.02,0.03,0.03,0.09,0.01,0.06,0.02,0.06,0.03,0.05,0.01,0.02,0.07,0.01,0.01,0.01,0.02,0.177726292424,0.00672893354184,26.4122525983
567,0.02,0.02,0.03,0.01,0.05,0.05,0.1,0.03,0.05,0.11,0.03,0.01,0.05,0.06,0.04,0.03,0.02,0.02,0.01,0.03,0.01,0.02,0.05,0.11,0.04,0.125847639251,0.00615243589534,20.4549289731
568,0.01,0.01,0.06,0.04,0.03,0.07,0.02,0.07,0.01,0.07,0.01,0.02,0.05,0.04,0.01,0.07,0.03,0.02,0.05,0.01,0.06,0.07,0.01,0.13,0.03,0.121357725314,0.00643510580442,18.8586992977
569,0.15,0.01,0.02,0.01,0.01,0.01,0.06,0.11,0.06,0.03,0.15,0.01,0.01,0.01,0.04,0.02,0.01,0.02,0.05,0.01,0.01,0.06,0.04,0.03,0.06,0.204773651315,0.0067937460135,30.1414935013
570,0.08,0.01,0.11,0.06,0.05,0.01,0.03,0.02,0.03,0.03,0.03,0.08,0.03,0.02,0.01,0.13,0.01,0.06,0.02,0.05,0.03,0.03,0.02,0.02,0.03,0.152762750665,0.00621755282395,24.5695943388
571,0.01,0.02,0.04,0.04,0.06,0.02,0.03,0.03,0.02,0.03,0.15,0.12,0.02,0.01,0.03,0.05,0.02,0.05,0.02,0.01,0.01,0.01,0.04,0.08,0.08,0.101468250964,0.00653782545357,15.5201835358
572,0.03,0.06,0.01,0.06,0.06,0.03,0.03,0.02,0.11,0.02,0.01,0.06,0.02,0.04,0.03,0.02,0.17,0.01,0.05,0.02,0.02,0.01,0.01,0.07,0.03,0.0817853633976,0.0068135617737,12.0033201597
573,0.13,0.09,0.02,0.02,0.03,0.04,0.03,0.01,0.03,0.01,0.03,0.02,0.07,0.06,0.07,0.08,0.03,0.04,0.02,0.04,0.04,0.01,0.02,0.04,0.02,0.20072922177,0.00608340883334,32.9961748863
574,0.02,0.01,0.05,0.02,0.03,0.01,0.03,0.04,0.01,0.01,0.06,0.03,0.01,0.02,0.04,0.04,0.01,0.11,0.08,0.06,0.02,0.1,0.11,0.07,0.01,0.11297337954,0.00531457489501,21.2572749038
575,0.05,0.09,0.02,0.05,0.05,0.07,0.01,0.01,0.01,0.09,0.02,0.01,0.13,0.02,0.03,0.09,0.01,0.01,0.06,0.03,0.03,0.03,0.03,0.04,0.01,0.151836172261,0.00644127092298,23.5723934106
576,0.07,0.01,0.01,0.01,0.02,0.06,0.01,0.01,0.13,0.09,0.01,0.06,0.02,0.04,0.06,0.03,0.02,0.06,0.04,0.08,0.08,0.03,0.01,0.01,0.03,0.139536045722,0.00541389254314,25.7737006434
577,0.02,0.01,0.01,0.01,0.1,0.05,0.01,0.01,0.09,0.01,0.04,0.02,0.07,0.01,0.01,0.07,0.06,0.03,0.04,0.01,0.02,0.09,0.12,0.01,0.08,0.0794529416595,0.00613774308457,12.9449767716
578,0.06,0.01,0.02,0.02,0.07,0.18,0.01,0.02,0.05,0.01,0.02,0.01,0.04,0.07,0.07,0.05,0.08,0.03,0.04,0.01,0.01,0.02,0.03,0.04,0.03,0.156395177351,0.00610335228493,25.62447161
579,0.01,0.09,0.01,0.04,0.06,0.03,0.07,0.02,0.07,0.04,0.01,0.01,0.07,0.05,0.04,0.04,0.02,0.09,0.06,0.01,0.02,0.02,0.05,0.06,0.01,0.131247493823,0.0057323400047,22.895971578
580,0.02,0.06,0.01,0.01,0.03,0.07,0.04,0.03,0.01,0.04,0.02,0.1,0.06,0.09,0.07,0.11,0.03,0.06,0.04,0.02,0.01,0.01,0.01,0.04,0.01,0.149483067454,0.00618212113109,24.1798994688
581,0.01,0.01,0.06,0.02,0.07,0.15,0.01,0.07,0.05,0.04,0.03,0.05,0.09,0.09,0.02,0.02,0.02,0.03,0.02,0.01,0.04,0.01,0.01,0.05,0.02,0.163553134015,0.00659532901907,24.7983282626
582,0.03,0.07,0.01,0.08,0.06,0.02,0.03,0.01,0.01,0.03,0.02,0.08,0.02,0.02,0.01,0.06,0.1,0.02,0.04,0.12,0.04,0.01,0.05,0.03,0.03,0.0874197957884,0.0062816537118,13.9166849685
583,0.02,0.01,0.03,0.03,0.06,0.02,0.01,0.07,0.14,0.02,0.08,0.03,0.02,0.01,0.08,0.05,0.04,0.01,0.03,0.07,0.02,0.08,0.01,0.01,0.05,0.0650982606684,0.00592469805156,10.9876081619
584,0.08,0.02,0.01,0.01,0.01,0.04,0.05,0.03,0.08,0.03,0.06,0.02,0.02,0.01,0.01,0.07,0.17,0.01,0.03,0.03,0.01,0.05,0.04,0.06,0.05,0.0976512804206,0.00682589504071,14.3060038044
585,0.02,0.03,0.13,0.05,0.03,0.01,0.01,0.02,0.02,0.01,0.01,0.02,0.01,0.03,0.08,0.13,0.03,0.01,0.05,0.01,0.13,0.05,0.05,0.01,0.05,0.0910268213832,0.00610481036102,14.9106714214
586,0.07,0.02,0.04,0.03,0.01,0.03,0.07,0.05,0.03,0.01,0.06,0.04,0.02,0.02,0.01,0.02,0.09,0.03,0.05,0.01,0.05,0.03,0.06,0.12,0.03,0.142305956279,0.0062222652233,22.8704420613
587,0.01,0.05,0.07,0.04,0.01,0.02,0.12,0.01,0.02,0.02,0.08,0.01,0.05,0.03,0.1,0.03,0.01,0.01,0.01,0.03,0.02,0.03,0.1,0.11,0.01,0.1068308218,0.00586115160069,18.2269337287
588,0.01,0.02,0.07,0.02,0.06,0.04,0.03,0.02,0.05,0.04,0.01,0.01,0.05,0.06,0.11,0.03,0.01,0.01,0.1,0.01,0.03,0.12,0.01,0.04,0.04,0.101469741081,0.00526383994597,19.2767527361
589,0.01,0.13,0.01,0.04,0.03,0.01,0.07,0.01,0.06,0.02,0.03,0.06,0.01,0.01,0.04,0.03,0.07,0.02,0.16,0.01,0.05,0.03,0.02,0.01,0.06,0.0976934191555,0.00551479655803,17.7147820645
590,0.01,0.01,0.02,0.02,0.01,0.03,0.03,0.1,0.09,0.01,0.01,0.03,0.02,0.16,0.03,0.03,0.01,0.11,0.01,0.01,0.03,0.03,0.05,0.1,0.04,0.174436884326,0.00625127407666,27.904213155
591,0.05,0.05,0.03,0.02,0.01,0.01,0.06,0.01,0.05,0.05,0.04,0.03,0.03,0.01,0.02,0.05,0.04,0.11,0.02,0.04,0.02,0.06,0.03,0.13,0.03,0.121262386403,0.00588556377335,20.6033595205
592,0.04,0.06,0.06,0.06,0.04,0.01,0.05,0.02,0.04,0.03,0.01,0.03,0.03,0.03,0.05,0.02,0.08,0.03,0.06,0.06,0.01,0.03,0.06,0.03,0.06,0.109307294573,0.00542955142513,20.1319199349
593,0.03,0.03,0.08,0.05,0.01,0.02,0.03,0.03,0.06,0.01,0.01,0.1,0.02,0.03,0.02,0.04,0.12,0.05,0.03,0.02,0.03,0.04,0.05,0.03,0.06,0.100881874438,0.00590113556292,17.0953324767
594,0.07,0.03,0.02,0.01,0.01,0.02,0.06,0.11,0.08,0.01,0.13,0.03,0.05,0.07,0.04,0.01,0.04,0.01,0.03,0.02,0.08,0.02,0.01,0.03,0.01,0.167060268202,0.00691027843739,24.1756203771
595,0.09,0.08,0.02,0.03,0.01,0.09,0.02,0.05,0.1,0.05,0.01,0.04,0.01,0.07,0.01,0.06,0.01,0.03,0.06,0.03,0.05,0.02,0.03,0.02,0.01,0.205929553634,0.00601844315544,34.2164158263
596,0.07,0.09,0.11,0.07,0.01,0.02,0.03,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.11,0.01,0.07,0.04,0.12,0.02,0.01,0.02,0.03,0.02,0.06,0.139047728861,0.00507495517117,27.3988092842
597,0.04,0.07,0.04,0.01,0.03,0.05,0.03,0.06,0.02,0.06,0.01,0.01,0.01,0.04,0.1,0.04,0.15,0.02,0.06,0.02,0.01,0.02,0.02,0.01,0.07,0.0942987480152,0.00626534203761,15.0508539596
598,0.02,0.01,0.14,0.05,0.03,0.03,0.11,0.01,0.04,0.02,0.04,0.01,0.02,0.03,0.03,0.04,0.02,0.06,0.03,0.17,0.01,0.05,0.01,0.01,0.01,0.0953274927867,0.0052288983515,18.2308942302
599,0.11,0.02,0.13,0.01,0.01,0.04,0.01,0.08,0.06,0.02,0.01,0.15,0.08,0.02,0.01,0.01,0.01,0.03,0.03,0.01,0.06,0.02,0.02,0.01,0.04,0.212659299893,0.006206496089,34.2639867718
600,0.03,0.08,0.01,0.01,0.01,0.02,0.12,0.07,0.01,0.13,0.04,0.1,0.05,0.01,0.04,0.02,0.01,0.02,0.02,0.02,0.03,0.01,0.04,0.08,0.02,0.141022129552,0.00604155607278,23.3420211371
601,0.01,0.02,0.03,0.05,0.01,0.03,0.1,0.04,0.08,0.09,0.09,0.05,0.01,0.03,0.03,0.05,0.02,0.07,0.06,0.01,0.01,0.01,0.05,0.03,0.02,0.124471432768,0.00582100973765,21.3831342633
602,0.03,0.01,0.08,0.03,0.1,0.05,0.01,0.05,0.04,0.01,0.03,0.02,0.08,0.1,0.04,0.03,0.01,0.02,0.11,0.03,0.02,0.01,0.03,0.01,0.05,0.162210150685,0.00610375938198,26.5754497406
603,0.09,0.01,0.08,0.04,0.07,0.01,0.02,0.06,0.03,0.04,0.04,0.02,0.01,0.07,0.05,0.09,0.04,0.03,0.04,0.03,0.03,0.02,0.02,0.05,0.01,0.166852737333,0.00643123589293,25.9441171356
604,0.04,0.01,0.05,0.04,0.02,0.02,0.02,0.1,0.09,0.01,0.05,0.01,0.05,0.05,0.01,0.01,0.01,0.07,0.07,0.01,0.04,0.11,0.05,0.02,0.04,0.150060849672,0.00580367148894,25.8561929217
605,0.02,0.04,0.02,0.09,0.01,0.08,0.06,0.04,0.02,0.03,0.05,0.01,0.01,0.01,0.01,0.02,0.01,0.04,0.02,0.11,0.1,0.02,0.06,0.02,0.1,0.11082942366,0.0052697056051,21.0314260351
606,0.01,0.02,0.03,0.02,0.02,0.01,0.01,0.04,0.05,0.09,0.07,0.02,0.01,0.07,0.01,0.14,0.08,0.05,0.05,0.1,0.01,0.02,0.04,0.01,0.02,0.0892999345774,0.00681042353023,13.1122439274
607,0.01,0.05,0.06,0.01,0.01,0.02,0.1,0.12,0.05,0.01,0.05,0.01,0.01,0.01,0.01,0.01,0.06,0.01,0.04,0.06,0.09,0.06,0.05,0.02,0.07,0.0901675535518,0.00595711699184,15.136105884
608,0.02,0.03,0.04,0.02,0.01,0.01,0.19,0.01,0.02,0.12,0.05,0.01,0.04,0.02,0.01,0.01,0.01,0.01,0.02,0.11,0.05,0.09,0.02,0.07,0.01,0.0950194411682,0.00559233049626,16.9910274852
609,0.02,0.1,0.01,0.04,0.15,0.02,0.01,0.04,0.01,0.03,0.02,0.02,0.08,0.06,0.04,0.04,0.03,0.04,0.03,0.04,0.01,0.02,0.06,0.05,0.03,0.120934124097,0.00655103415946,18.460310411
610,0.03,0.01,0.05,0.01,0.18,0.04,0.04,0.02,0.02,0.07,0.01,0.02,0.01,0.01,0.03,0.07,0.01,0.02,0.02,0.01,0.13,0.05,0.04,0.01,0.09,0.0834601074065,0.00651756997462,12.8054025859
611,0.02,0.03,0.05,0.02,0.04,0.01,0.1,0.16,0.04,0.02,0.12,0.05,0.01,0.03,0.01,0.02,0.03,0.02,0.05,0.04,0.03,0.07,0.01,0.01,0.01,0.123592445344,0.00689720525673,17.919206511
612,0.02,0.02,0.03,0.01,0.05,0.03,0.05,0.09,0.02,0.05,0.06,0.04,0.03,0.06,0.03,0.05,0.03,0.05,0.01,0.05,0.06,0.01,0.06,0.03,0.06,0.124806237685,0.00620562950912,20.1117771375
613,0.01,0.01,0.11,0.02,0.06,0.03,0.02,0.03,0.01,0.12,0.01,0.02,0.01,0.05,0.14,0.03,0.03,0.01,0.07,0.1,0.06,0.01,0.02,0.01,0.01,0.0886223197726,0.00551721345526,16.0628767568
614,0.02,0.02,0.02,0.01,0.01,0.02,0.09,0.04,0.05,0.06,0.12,0.01,0.06,0.03,0.01,0.06,0.02,0.01,0.08,0.03,0.04,0.01,0.04,0.04,0.1,0.115800194981,0.0062052230131,18.6617297616
615,0.06,0.06,0.06,0.01,0.01,0.14,0.04,0.03,0.03,0.03,0.02,0.01,0.02,0.03,0.04,0.06,0.04,0.06,0.05,0.03,0.02,0.06,0.03,0.05,0.01,0.160300891124,0.00569772346128,28.1341999507
616,0.01,0.05,0.03,0.08,0.05,0.03,0.03,0.12,0.05,0.08,0.01,0.02,0.03,0.06,0.04,0.06,0.02,0.03,0.02,0.01,0.04,0.04,0.03,0.01,0.05,0.128989492203,0.00623611886283,20.6842581164
617,0.01,0.02,0.04,0.04,0.01,0.01,0.05,0.02,0.01,0.03,0.02,0.13,0.08,0.06,0.01,0.07,0.05,0.01,0.01,0.12,0.01,0.04,0.06,0.02,0.07,0.101797380177,0.00569191619355,17.8845535871
618,0.06,0.04,0.07,0.04,0.02,0.01,0.06,0.08,0.01,0.13,0.03,0.08,0.02,0.02,0.02,0.02,0.11,0.04,0.03,0.01,0.01,0.01,0.02,0.05,0.01,0.139157586313,0.00637285512308,21.8359877363
619,0.02,0.02,0.04,0.03,0.01,0.07,0.01,0.08,0.06,0.01,0.09,0.05,0.01,0.05,0.04,0.03,0.02,0.07,0.02,0.04,0.01,0.05,0.11,0.03,0.03,0.137463356896,0.0059336160553,23.166877603
620,0.04,0.06,0.03,0.03,0.03,0.02,0.03,0.01,0.02,0.01,0.16,0.03,0.01,0.07,0.05,0.11,0.01,0.04,0.03,0.02,0.04,0.03,0.03,0.02,0.07,0.129710914315,0.00678603929964,19.1143771186
621,0.01,0.04,0.03,0.02,0.02,0.01,0.15,0.07,0.01,0.01,0.09,0.01,0.15,0.03,0.01,0.04,0.02,0.01,0.02,0.05,0.01,0.02,0.01,0.06,0.1,0.115048351149,0.00628174327923,18.3147171152
622,0.04,0.04,0.01,0.06,0.11,0.05,0.02,0.1,0.02,0.01,0.05,0.03,0.02,0.06,0.02,0.02,0.02,0.01,0.03,0.15,0.02,0.01,0.05,0.03,0.02,0.134705559565,0.00623374300661,21.6090973629
623,0.03,0.03,0.03,0.04,0.05,0.05,0.01,0.19,0.02,0.01,0.02,0.08,0.07,0.02,0.04,0.02,0.01,0.07,0.03,0.03,0.03,0.04,0.06,0.01,0.01,0.160637010064,0.0066323767326,24.2201274959
624,0.06,0.09,0.01,0.02,0.01,0.02,0.05,0.01,0.02,0.01,0.02,0.01,0.03,0.01,0.11,0.01,0.04,0.03,0.01,0.04,0.06,0.05,0.16,0.09,0.03,0.121379152841,0.00543419000554,22.3361996392
625,0.1,0.01,0.05,0.02,0.06,0.06,0.05,0.03,0.04,0.09,0.01,0.01,0.02,0.02,0.07,0.01,0.03,0.06,0.06,0.02,0.02,0.01,0.06,0.02,0.07,0.172146453086,0.00529877797336,32.4879536284
626,0.06,0.01,0.01,0.08,0.03,0.03,0.02,0.03,0.02,0.06,0.01,0.01,0.09,0.04,0.01,0.18,0.02,0.04,0.07,0.07,0.01,0.02,0.05,0.02,0.01,0.151037167521,0.00667076286752,22.6416634081
627,0.16,0.11,0.07,0.05,0.02,0.01,0.06,0.04,0.02,0.02,0.02,0.01,0.05,0.03,0.04,0.02,0.01,0.01,0.01,0.1,0.04,0.02,0.02,0.04,0.02,0.217965107011,0.00572480362299,38.0738137699
628,0.01,0.01,0.01,0.04,0.09,0.04,0.03,0.04,0.01,0.18,0.02,0.01,0.03,0.04,0.01,0.04,0.02,0.03,0.11,0.01,0.08,0.02,0.04,0.07,0.01,0.123231643355,0.00634327076507,19.4271453827
629,0.03,0.02,0.05,0.01,0.06,0.01,0.02,0.05,0.01,0.14,0.06,0.03,0.04,0.01,0.09,0.02,0.04,0.06,0.05,0.04,0.01,0.01,0.05,0.01,0.08,0.102324108838,0.00575361165148,17.7843266171
630,0.02,0.08,0.1,0.01,0.02,0.02,0.01,0.04,0.04,0.16,0.01,0.02,0.03,0.05,0.04,0.03,0.02,0.05,0.01,0.05,0.04,0.06,0.04,0.03,0.02,0.120745083678,0.00594042061505,20.3260158669
631,0.01,0.02,0.01,0.01,0.04,0.06,0.02,0.1,0.01,0.01,0.02,0.01,0.05,0.12,0.02,0.02,0.07,0.02,0.02,0.04,0.11,0.17,0.01,0.01,0.02,0.111986352837,0.00639868682987,17.5014586296
632,0.03,0.03,0.03,0.17,0.01,0.01,0.07,0.01,0.05,0.02,0.04,0.03,0.01,0.08,0.13,0.02,0.04,0.02,0.03,0.03,0.01,0.01,0.01,0.02,0.09,0.1215932851,0.00505439006554,24.056965039
633,0.03,0.02,0.01,0.04,0.05,0.01,0.02,0.1,0.04,0.06,0.02,0.06,0.01,0.01,0.08,0.03,0.05,0.03,0.05,0.02,0.07,0.03,0.03,0.02,0.11,0.0978470517057,0.00562232141428,17.4033187532
634,0.02,0.04,0.05,0.01,0.01,0.01,0.06,0.01,0.07,0.02,0.04,0.01,0.09,0.05,0.01,0.01,0.03,0.02,0.17,0.02,0.09,0.05,0.02,0.02,0.07,0.12891693536,0.00549007581279,23.4818133221
635,0.12,0.01,0.03,0.08,0.06,0.02,0.04,0.01,0.01,0.01,0.01,0.04,0.06,0.01,0.08,0.01,0.03,0.01,0.08,0.02,0.03,0.01,0.02,0.06,0.14,0.170804554922,0.00512657494609,33.3174793538
636,0.02,0.1,0.04,0.01,0.02,0.05,0.02,0.03,0.01,0.04,0.07,0.01,0.16,0.08,0.01,0.03,0.04,0.08,0.02,0.02,0.02,0.01,0.01,0.08,0.02,0.158084473899,0.00677580395401,23.3307331457
637,0.02,0.03,0.07,0.01,0.05,0.03,0.05,0.01,0.15,0.01,0.01,0.07,0.04,0.01,0.03,0.01,0.05,0.14,0.03,0.01,0.03,0.03,0.02,0.06,0.03,0.105923854483,0.00553580060337,19.1343334185
638,0.02,0.08,0.01,0.01,0.03,0.16,0.01,0.09,0.13,0.03,0.06,0.01,0.08,0.03,0.01,0.02,0.01,0.03,0.04,0.02,0.03,0.01,0.02,0.03,0.03,0.156609440848,0.00657878703065,23.8052151739
639,0.04,0.03,0.05,0.05,0.01,0.05,0.04,0.03,0.02,0.01,0.01,0.04,0.01,0.06,0.08,0.04,0.1,0.02,0.01,0.03,0.04,0.01,0.08,0.1,0.04,0.119115473571,0.0058899118888,20.2236426996
640,0.02,0.04,0.03,0.01,0.13,0.11,0.02,0.08,0.05,0.07,0.02,0.03,0.03,0.03,0.01,0.06,0.04,0.01,0.01,0.01,0.07,0.06,0.01,0.02,0.03,0.109581859078,0.00678367731941,16.1537546553
641,0.02,0.07,0.06,0.01,0.03,0.06,0.03,0.04,0.01,0.04,0.01,0.03,0.08,0.02,0.01,0.01,0.07,0.04,0.01,0.01,0.08,0.01,0.12,0.04,0.09,0.11959656694,0.00599961548574,19.9340386436
642,0.01,0.09,0.03,0.04,0.04,0.05,0.01,0.03,0.02,0.07,0.06,0.02,0.03,0.05,0.03,0.02,0.03,0.03,0.01,0.05,0.04,0.01,0.19,0.02,0.02,0.127312434702,0.00614991014979,20.7015113394
643,0.02,0.02,0.02,0.11,0.03,0.04,0.03,0.03,0.05,0.04,0.06,0.02,0.09,0.01,0.02,0.01,0.01,0.09,0.04,0.04,0.02,0.04,0.01,0.12,0.03,0.126190744439,0.00582228465565,21.6737504093
644,0.01,0.04,0.02,0.01,0.01,0.01,0.06,0.19,0.06,0.09,0.02,0.01,0.04,0.06,0.01,0.02,0.01,0.02,0.01,0.06,0.05,0.03,0.06,0.03,0.07,0.136770336621,0.00668308406769,20.4651528001
645,0.01,0.02,0.05,0.14,0.12,0.01,0.05,0.01,0.01,0.02,0.03,0.02,0.06,0.03,0.01,0.05,0.04,0.07,0.05,0.02,0.01,0.03,0.03,0.08,0.03,0.106545133401,0.00604096042515,17.6371182565
646,0.03,0.01,0.08,0.02,0.1,0.01,0.05,0.03,0.01,0.03,0.03,0.04,0.09,0.01,0.01,0.01,0.07,0.1,0.02,0.07,0.03,0.04,0.05,0.01,0.05,0.0977479768012,0.00595001583935,16.4281876621
647,0.03,0.07,0.12,0.02,0.03,0.05,0.11,0.02,0.01,0.03,0.04,0.04,0.01,0.04,0.07,0.03,0.04,0.02,0.04,0.02,0.07,0.01,0.02,0.04,0.02,0.127935549686,0.00571443012582,22.3881554012
648,0.02,0.03,0.02,0.01,0.08,0.03,0.05,0.07,0.04,0.01,0.06,0.04,0.04,0.02,0.02,0.05,0.06,0.01,0.05,0.02,0.02,0.08,0.01,0.07,0.09,0.0874789622429,0.00611572643639,14.303936442
649,0.01,0.02,0.02,0.09,0.01,0.09,0.07,0.07,0.03,0.06,0.03,0.01,0.06,0.01,0.04,0.04,0.05,0.02,0.01,0.14,0.05,0.02,0.01,0.02,0.02,0.0937487408957,0.00572838727657,16.3656429584
650,0.04,0.04,0.02,0.03,0.02,0.04,0.02,0.05,0.03,0.05,0.01,0.01,0.02,0.02,0.11,0.01,0.02,0.02,0.09,0.01,0.09,0.1,0.11,0.02,0.02,0.121758808106,0.00509082335116,23.9173115441
651,0.08,0.08,0.01,0.03,0.01,0.05,0.02,0.01,0.01,0.01,0.08,0.01,0.02,0.02,0.06,0.07,0.01,0.01,0.11,0.1,0.01,0.02,0.05,0.08,0.04,0.154502162298,0.00567595961458,27.2204477813
652,0.1,0.01,0.05,0.01,0.05,0.04,0.05,0.03,0.03,0.08,0.11,0.02,0.01,0.03,0.03,0.01,0.04,0.02,0.03,0.02,0.08,0.01,0.06,0.05,0.03,0.165841983756,0.00643449464399,25.7738941333
653,0.02,0.01,0.02,0.03,0.06,0.05,0.01,0.06,0.14,0.05,0.01,0.01,0.07,0.01,0.04,0.04,0.02,0.02,0.02,0.05,0.1,0.01,0.01,0.05,0.09,0.0922883813235,0.00596219819045,15.4789187436
654,0.02,0.02,0.06,0.01,0.03,0.06,0.03,0.01,0.14,0.13,0.06,0.04,0.02,0.02,0.01,0.05,0.02,0.01,0.02,0.07,0.03,0.01,0.02,0.08,0.03,0.101570851002,0.00640398543385,15.8605687116
655,0.01,0.09,0.08,0.13,0.01,0.01,0.01,0.05,0.01,0.01,0.01,0.01,0.07,0.11,0.03,0.08,0.03,0.01,0.07,0.01,0.01,0.05,0.02,0.07,0.01,0.155182930824,0.00611329768912,25.3844878355
656,0.08,0.01,0.02,0.03,0.03,0.01,0.02,0.06,0.03,0.01,0.08,0.04,0.03,0.02,0.03,0.02,0.13,0.03,0.01,0.01,0.04,0.01,0.12,0.06,0.07,0.126280415593,0.00643343946434,19.6287563274
657,0.05,0.07,0.04,0.02,0.03,0.01,0.01,0.06,0.03,0.02,0.05,0.05,0.02,0.03,0.08,0.03,0.08,0.02,0.01,0.13,0.01,0.01,0.03,0.03,0.08,0.096863513506,0.00576821007097,16.7926466467
658,0.03,0.01,0.09,0.13,0.04,0.01,0.02,0.02,0.03,0.03,0.01,0.05,0.02,0.01,0.03,0.01,0.03,0.03,0.11,0.09,0.01,0.01,0.01,0.11,0.06,0.118068079133,0.00534848696448,22.0750428891
659,0.03,0.02,0.04,0.04,0.03,0.09,0.07,0.02,0.02,0.03,0.03,0.04,0.06,0.04,0.04,0.03,0.02,0.09,0.05,0.01,0.04,0.04,0.01,0.1,0.01,0.149156837834,0.00570346975955,26.1519468187
660,0.07,0.03,0.01,0.01,0.03,0.06,0.01,0.01,0.02,0.05,0.09,0.03,0.11,0.03,0.11,0.03,0.03,0.05,0.08,0.04,0.05,0.01,0.01,0.02,0.01,0.151272315489,0.00596079288865,25.377884841
661,0.02,0.02,0.05,0.01,0.11,0.01,0.01,0.12,0.08,0.06,0.06,0.05,0.05,0.01,0.01,0.01,0.1,0.01,0.03,0.01,0.1,0.02,0.01,0.02,0.02,0.0850808042752,0.00720434941038,11.8096443452
662,0.02,0.03,0.01,0.11,0.01,0.05,0.01,0.02,0.01,0.01,0.06,0.08,0.01,0.05,0.02,0.01,0.1,0.05,0.01,0.19,0.02,0.06,0.01,0.03,0.02,0.0830051029645,0.00587777025385,14.1218692429
663,0.02,0.06,0.05,0.02,0.11,0.03,0.01,0.02,0.1,0.04,0.12,0.02,0.01,0.05,0.02,0.02,0.01,0.06,0.06,0.03,0.01,0.02,0.02,0.06,0.03,0.118474789625,0.00655549158956,18.0726018799
664,0.03,0.03,0.03,0.05,0.01,0.06,0.07,0.09,0.01,0.03,0.04,0.02,0.08,0.02,0.03,0.13,0.01,0.02,0.01,0.08,0.03,0.01,0.03,0.04,0.04,0.12964480876,0.00643882434083,20.1348572188
