Date,ALGN,AOS,BP,CELG,EVR,FB,GOOGL,HSBC,INTC,JNJ,JPM,LMT,LPX,LRCX,MASI,MRK,MRO,MSFT,RTN,T,THO,WFC,WMT,WRK,XOM
2017-05-09,138.169998,54.698322,34.17939,120.099998,73.255402,150.479996,956.710022,42.0093,36.09901,121.624641,86.275436,270.505524,23.879999,149.715775,85.699997,62.376862,14.290557,68.282722,159.26384,37.728714,91.642258,54.285671,75.733635,53.032276,80.757225
2017-05-10,137.009995,54.209583,34.43512,119.68,72.809631,150.289993,954.840027,42.518383,35.741692,121.229782,86.951721,268.401703,24.219999,148.333405,85.43,63.017483,14.588276,68.549751,158.408112,37.955757,94.074623,54.325386,76.220566,53.727325,81.12368
2017-05-11,137.460007,53.970207,34.63184,119.519997,71.125603,150.039993,955.890015,42.655445,35.424076,121.614769,86.683197,268.747406,23.879999,149.099197,85.129997,63.500412,14.369948,67.709076,158.13945,37.945885,94.244087,53.352451,75.654129,53.896122,81.816963
2017-05-12,138.669998,53.40168,34.808884,119.32,70.630302,150.330002,955.140015,42.812088,35.26527,122.04911,86.444504,267.927612,23.469999,148.761063,84.830002,62.652821,14.221088,67.629959,157.711594,37.995247,93.695808,52.637642,75.236755,53.300365,81.757538
2017-05-15,138.460007,53.860489,35.123627,119.040001,71.670433,150.190002,959.219971,43.301594,35.364525,125.356003,86.862206,269.004211,23.74,150.441803,86.07,62.593685,14.480017,67.679413,159.293686,38.09396,94.712616,52.935478,75.813133,53.618103,82.005142
2017-05-16,138.610001,54.3592,35.644928,119.360001,71.125603,149.779999,964.609985,43.477814,35.553108,126.125969,87.130737,268.312805,23.75,151.724731,85.629997,62.869648,14.370471,69.04216,158.965332,37.699097,96.018517,52.875912,74.640511,53.409592,81.757538
2017-05-17,136.080002,53.291965,35.576073,117.099998,67.658478,144.850006,942.169983,42.675785,34.778923,125.040115,83.808998,265.932404,22.889999,146.463699,83.669998,62.091042,14.290801,67.122383,156.517578,36.978481,91.851601,51.86327,74.650444,51.771259,81.202911
2017-05-18,137.690002,52.883022,35.910492,117.400002,69.144386,147.660004,950.5,42.695591,34.957581,125.336258,83.500702,264.036011,22.66,148.989792,84.889999,62.968201,14.061749,67.351158,157.10463,37.462185,93.62603,52.002258,77.055321,51.225147,80.965218
2017-05-19,138.429993,53.670982,36.333431,116.93,69.639694,148.059998,954.650024,42.923325,35.136242,125.365875,84.316216,269.438812,22.690001,151.565613,85.669998,62.859791,14.470057,67.331268,159.482742,37.748459,92.998001,52.677357,78.277626,51.622322,81.143486
2017-05-22,138.100006,53.720852,36.353104,115.709999,70.234055,148.240005,964.070007,42.972836,35.503483,125.622536,84.236649,273.626709,23.040001,152.072815,85.93,63.116039,14.380428,68.087234,160.388229,37.758327,93.406715,52.627712,78.059006,51.940056,81.500031
2017-05-23,138.220001,53.990154,36.323597,117.309998,68.995789,148.070007,970.549988,43.01244,35.592812,125.879181,85.290855,274.940369,22.809999,152.589966,85.830002,63.618683,14.499934,68.316025,160.676773,37.817558,92.220444,53.004974,77.999374,52.327297,81.787247
2017-05-24,138.649994,54.149742,36.29409,117.75,69.732445,150.039993,977.609985,42.844116,35.850872,125.869316,85.241127,276.609619,22.76,152.042999,85.839996,63.993198,14.470057,68.40554,161.333496,37.659615,92.768715,52.707138,77.661507,53.925915,81.500031
2017-05-25,141.389999,54.3592,35.802299,116.739998,69.782211,151.960007,991.859985,42.953033,35.98983,126.723877,84.883095,278.59491,22.65,153.057388,87.599998,64.101616,13.444307,69.251045,162.298676,37.738586,91.692101,52.399372,77.820503,54.898983,80.965218
2017-05-26,142.100006,53.930309,35.812134,116.779999,70.628357,152.130005,993.27002,42.725296,35.98983,126.117737,84.893044,280.165375,22.58,154.270721,87.440002,63.983337,13.464225,69.589233,162.487732,37.629997,91.113914,52.032043,77.641624,54.759972,80.767136
2017-05-30,143.330002,54.23951,35.674435,115.129997,68.786743,152.380005,996.169983,42.982735,35.910427,126.306534,83.441032,278.435669,22.450001,156.011124,87.010002,63.94392,13.065874,70.036858,162.030014,38.05447,90.5158,51.783844,77.661507,54.660679,80.321457
2017-05-31,145.199997,54.728241,35.556404,114.410004,67.492645,151.460007,987.090027,43.061951,35.84095,127.439331,81.700607,279.469543,22.280001,154.320435,87.040001,64.170609,12.966288,69.469872,163.194183,38.034729,90.246635,50.771198,78.108688,54.035133,79.727219
2017-06-01,145.910004,55.09729,35.644928,116.410004,69.881752,151.529999,988.289978,43.378799,35.850872,127.965981,82.605621,279.300537,22.73,155.583496,88.400002,64.318436,13.045958,69.728493,162.418076,38.370358,92.220444,51.704422,79.311127,54.879124,79.925293
2017-06-02,149.699997,56.104679,35.320343,118.730003,69.234711,153.610001,996.119995,43.358997,36.049385,129.257767,82.18792,280.095825,22.629999,157.870911,90.5,64.525406,12.667525,71.3797,162.467819,38.370358,93.346901,51.436371,79.122322,54.710323,78.736816
2017-06-05,148.830002,56.024883,35.487556,118.099998,68.736977,153.630005,1003.880005,43.477814,36.069237,129.535995,82.337105,278.475433,22.77,159.865601,90.870003,64.13118,12.727277,71.896942,160.587219,38.311131,94.393623,51.347019,79.758316,54.263508,79.350868
2017-06-06,148.619995,55.127209,35.644928,116.879997,69.384026,152.809998,996.679993,43.824368,35.860802,130.003021,82.506172,275.244629,22.9,160.583694,89.089996,63.736942,12.826865,72.135666,158.995178,38.232159,103.93367,51.436371,78.43663,53.737255,80.430397
2017-06-07,149.130005,55.675789,34.83839,117.57,68.189468,153.119995,1001.5,43.83427,35.98983,129.923523,83.450981,275.741699,22.68,161.870285,91.970001,63.135746,12.159629,72.006363,159.90065,38.261772,101.71064,51.714348,78.655258,55.345798,80.133286
2017-06-08,151.820007,56.224365,34.828556,117.059998,69.4338,154.710007,1004.280029,43.83427,36.208191,129.724792,84.485283,275.980255,23.040001,164.533203,91.790001,62.288158,12.040124,71.568687,159.671799,38.005116,102.707512,52.180962,78.43663,55.067776,79.846069
